BARCODE,X1,Y1,X2,Y2,X3,Y3,X4,Y4
12D102,409109.6768,3659573.829,409109.6929,3659574.853,409118.5814,3659574.736,409118.5679,3659573.714
12D103,409118.5814,3659574.736,409109.6929,3659574.853,409109.7088,3659575.857,409118.5947,3659575.741
12D104,409109.7088,3659575.857,409109.7237,3659576.805,409118.6072,3659576.681,409118.5947,3659575.741
12D105,409118.6072,3659576.681,409109.7237,3659576.805,409109.74,3659577.835,409118.6208,3659577.714
12D201,409109.74,3659577.835,409109.7562,3659578.863,409118.6345,3659578.743,409118.6208,3659577.714
12D202,409118.6345,3659578.743,409109.7562,3659578.863,409109.7723,3659579.882,409118.648,3659579.763
12D203,409109.7723,3659579.882,409109.7882,3659580.892,409118.6612,3659580.765,409118.648,3659579.763
12D204,409109.7882,3659580.892,409109.805,3659581.957,409118.6755,3659581.84,409118.6612,3659580.765
12D205,409118.6755,3659581.84,409109.805,3659581.957,409109.8205,3659582.936,409118.6884,3659582.816
Fill,409109.8205,3659582.936,409109.8366,3659583.957,409118.7019,3659583.841,409118.6884,3659582.816
Fill,409100.2717,3659571.916,409100.2855,3659572.929,409109.0511,3659572.813,409109.0353,3659571.807
12D106,409109.0511,3659572.813,409100.2855,3659572.929,409100.2993,3659573.95,409109.0673,3659573.837
12D107,409100.2993,3659573.95,409100.3133,3659574.977,409109.0835,3659574.861,409109.0673,3659573.837
12D108,409109.0835,3659574.861,409100.3133,3659574.977,409100.3269,3659575.979,409109.0993,3659575.865
12D109,409100.3269,3659575.979,409100.3399,3659576.936,409109.1143,3659576.814,409109.0993,3659575.865
12D110,409109.1143,3659576.814,409100.3399,3659576.936,409100.3538,3659577.963,409109.1305,3659577.843
12D206,409100.3538,3659577.963,409100.3678,3659578.989,409109.1467,3659578.871,409109.1305,3659577.843
12D207,409109.1467,3659578.871,409100.3678,3659578.989,409100.3816,3659580.009,409109.1628,3659579.891
12D208,409100.3816,3659580.009,409100.3954,3659581.027,409109.1788,3659580.901,409109.1628,3659579.891
12D209,409109.1788,3659580.901,409100.3954,3659581.027,409100.4097,3659582.08,409109.1955,3659581.965
12D210,409100.4097,3659582.08,409100.4231,3659583.063,409109.211,3659582.944,409109.1955,3659581.965
Fill,409109.211,3659582.944,409100.4231,3659583.063,409100.4369,3659584.079,409109.2271,3659583.965
Fill,409099.6622,3659571.923,409090.4339,3659572.037,409090.4408,3659573.061,409099.676,3659572.938
12D111,409090.4408,3659573.061,409090.4478,3659574.078,409099.6898,3659573.958,409099.676,3659572.938
12D112,409099.6898,3659573.958,409090.4478,3659574.078,409090.4548,3659575.107,409099.7038,3659574.985
12D113,409090.4548,3659575.107,409090.4616,3659576.108,409099.7174,3659575.987,409099.7038,3659574.985
12D114,409099.7174,3659575.987,409090.4616,3659576.108,409090.4682,3659577.074,409099.7304,3659576.945
12D115,409090.4682,3659577.074,409090.4752,3659578.097,409099.7443,3659577.971,409099.7304,3659576.945
12D211,409099.7443,3659577.971,409090.4752,3659578.097,409090.4822,3659579.122,409099.7583,3659578.997
12D212,409090.4822,3659579.122,409090.4891,3659580.142,409099.7721,3659580.017,409099.7583,3659578.997
12D213,409099.7721,3659580.017,409090.4891,3659580.142,409090.4961,3659581.169,409099.786,3659581.036
12D214,409090.4961,3659581.169,409090.5032,3659582.21,409099.8003,3659582.088,409099.786,3659581.036
12D215,409099.8003,3659582.088,409090.5032,3659582.21,409090.5099,3659583.197,409099.8136,3659583.071
Fill,409090.5099,3659583.197,409090.5168,3659584.208,409099.8274,3659584.087,409099.8136,3659583.071
Fill,409089.8243,3659572.044,409080.9519,3659572.154,409080.9589,3659573.187,409089.8313,3659573.069
12D116,409080.9589,3659573.187,409080.9658,3659574.2,409089.8382,3659574.085,409089.8313,3659573.069
12D117,409089.8382,3659574.085,409080.9658,3659574.2,409080.9729,3659575.232,409089.8452,3659575.115
12D118,409080.9729,3659575.232,409080.9797,3659576.232,409089.8521,3659576.116,409089.8452,3659575.115
12D119,409089.8521,3659576.116,409080.9797,3659576.232,409080.9863,3659577.206,409089.8587,3659577.082
12D120,409080.9863,3659577.206,409080.9933,3659578.226,409089.8656,3659578.106,409089.8587,3659577.082
12D216,409089.8656,3659578.106,409080.9933,3659578.226,409081.0003,3659579.25,409089.8726,3659579.131
12D217,409081.0003,3659579.25,409081.0072,3659580.27,409089.8796,3659580.15,409089.8726,3659579.131
12D218,409089.8796,3659580.15,409081.0072,3659580.27,409081.0143,3659581.305,409089.8866,3659581.178
12D219,409081.0143,3659581.305,409081.0213,3659582.335,409089.8937,3659582.218,409089.8866,3659581.178
12D220,409089.8937,3659582.218,409081.0213,3659582.335,409081.0281,3659583.326,409089.9004,3659583.206
Fill,409081.0281,3659583.326,409081.0349,3659584.332,409089.9073,3659584.216,409089.9004,3659583.206
Fill,409071.9346,3659572.265,409071.9492,3659573.307,409080.3494,3659573.195,409080.3424,3659572.162
12D121,409080.3494,3659573.195,409071.9492,3659573.307,409071.9633,3659574.316,409080.3563,3659574.208
12D122,409071.9633,3659574.316,409071.9778,3659575.351,409080.3633,3659575.24,409080.3563,3659574.208
12D123,409080.3633,3659575.24,409071.9778,3659575.351,409071.9918,3659576.349,409080.3702,3659576.239
12D124,409071.9918,3659576.349,409072.0055,3659577.332,409080.3768,3659577.215,409080.3702,3659576.239
12D125,409080.3768,3659577.215,409072.0055,3659577.332,409072.0197,3659578.348,409080.3838,3659578.235
12D221,409072.0197,3659578.348,409072.034,3659579.371,409080.3907,3659579.258,409080.3838,3659578.235
12D222,409080.3907,3659579.258,409072.034,3659579.371,409072.0483,3659580.391,409080.3977,3659580.278
12D223,409072.0483,3659580.391,409072.0629,3659581.434,409080.4047,3659581.314,409080.3977,3659580.278
12D224,409080.4047,3659581.314,409072.0629,3659581.434,409072.0771,3659582.452,409080.4118,3659582.343
12D225,409072.0771,3659582.452,409072.091,3659583.447,409080.4185,3659583.334,409080.4118,3659582.343
Fill,409080.4185,3659583.334,409072.091,3659583.447,409072.1051,3659584.448,409080.4254,3659584.34
Fill,409062.4177,3659572.383,409062.4305,3659573.434,409071.3397,3659573.315,409071.3252,3659572.273
Fill,409071.3397,3659573.315,409062.4305,3659573.434,409062.4426,3659574.439,409071.3538,3659574.324
Fill,409062.4426,3659574.439,409062.4552,3659575.477,409071.3683,3659575.359,409071.3538,3659574.324
Fill,409071.3683,3659575.359,409062.4552,3659575.477,409062.4672,3659576.473,409071.3823,3659576.357
Fill,409062.4672,3659576.473,409062.4792,3659577.465,409071.396,3659577.34,409071.3823,3659576.357
Fill,409071.396,3659577.34,409062.4792,3659577.465,409062.4915,3659578.478,409071.4102,3659578.357
Fill,409062.4915,3659578.478,409062.5038,3659579.499,409071.4245,3659579.379,409071.4102,3659578.357
Fill,409071.4245,3659579.379,409062.5038,3659579.499,409062.5161,3659580.519,409071.4388,3659580.399
Fill,409062.5161,3659580.519,409062.5289,3659581.571,409071.4534,3659581.443,409071.4388,3659580.399
Fill,409071.4534,3659581.443,409062.5289,3659581.571,409062.541,3659582.578,409071.4677,3659582.46
Fill,409062.541,3659582.578,409062.5531,3659583.576,409071.4816,3659583.455,409071.4677,3659582.46
Fill,409071.4816,3659583.455,409062.5531,3659583.576,409062.5652,3659584.573,409071.4956,3659584.456
Fill,409052.9381,3659572.5,409052.9496,3659573.56,409061.821,3659573.442,409061.8082,3659572.39
12D301,409061.821,3659573.442,409052.9496,3659573.56,409052.9604,3659574.562,409061.8331,3659574.447
12D302,409052.9604,3659574.562,409052.9717,3659575.602,409061.8457,3659575.485,409061.8331,3659574.447
12D303,409061.8457,3659575.485,409052.9717,3659575.602,409052.9824,3659576.597,409061.8577,3659576.481
12D304,409052.9824,3659576.597,409052.9932,3659577.597,409061.8697,3659577.473,409061.8577,3659576.481
12D305,409061.8697,3659577.473,409052.9932,3659577.597,409053.0041,3659578.607,409061.882,3659578.486
12D401,409053.0041,3659578.607,409053.0151,3659579.627,409061.8943,3659579.507,409061.882,3659578.486
12D402,409061.8943,3659579.507,409053.0151,3659579.627,409053.0262,3659580.647,409061.9066,3659580.527
12D403,409053.0262,3659580.647,409053.0376,3659581.707,409061.9194,3659581.58,409061.9066,3659580.527
12D404,409061.9194,3659581.58,409053.0376,3659581.707,409053.0484,3659582.702,409061.9315,3659582.586
12D405,409053.0484,3659582.702,409053.0592,3659583.704,409061.9436,3659583.584,409061.9315,3659582.586
Fill,409061.9436,3659583.584,409053.0592,3659583.704,409053.0699,3659584.697,409061.9557,3659584.581
Fill,409052.3286,3659572.507,409043.6428,3659572.615,409043.6575,3659573.684,409052.3401,3659573.569
12D306,409043.6575,3659573.684,409043.6712,3659574.682,409052.3509,3659574.57,409052.3401,3659573.569
12D307,409052.3509,3659574.57,409043.6712,3659574.682,409043.6856,3659575.724,409052.3621,3659575.61
12D308,409043.6856,3659575.724,409043.6993,3659576.718,409052.3729,3659576.605,409052.3621,3659575.61
12D309,409052.3729,3659576.605,409043.6993,3659576.718,409043.7132,3659577.727,409052.3837,3659577.606
12D310,409043.7132,3659577.727,409043.7271,3659578.733,409052.3946,3659578.615,409052.3837,3659577.606
12D406,409043.7271,3659578.733,409043.7411,3659579.751,409052.4056,3659579.635,409052.3946,3659578.615
12D407,409043.7411,3659579.751,409043.7552,3659580.772,409052.4166,3659580.655,409052.4056,3659579.635
12D408,409052.4166,3659580.655,409043.7552,3659580.772,409043.7699,3659581.84,409052.4281,3659581.716
12D409,409043.7699,3659581.84,409043.7835,3659582.824,409052.4389,3659582.71,409052.4281,3659581.716
12D410,409043.7835,3659582.824,409043.7973,3659583.829,409052.4497,3659583.712,409052.4389,3659582.71
Fill,409052.4497,3659583.712,409043.7973,3659583.829,409043.811,3659584.817,409052.4604,3659584.704
Fill,409034.2117,3659572.731,409034.2261,3659573.81,409043.048,3659573.692,409043.0333,3659572.622
12D311,409043.048,3659573.692,409034.2261,3659573.81,409034.2393,3659574.804,409043.0618,3659574.69
12D312,409034.2393,3659574.804,409034.2532,3659575.849,409043.0761,3659575.732,409043.0618,3659574.69
12D313,409043.0761,3659575.732,409034.2532,3659575.849,409034.2664,3659576.841,409043.0898,3659576.726
12D314,409034.2664,3659576.841,409034.28,3659577.859,409043.1037,3659577.736,409043.0898,3659576.726
12D315,409043.1037,3659577.736,409034.28,3659577.859,409034.2933,3659578.862,409043.1176,3659578.742
12D411,409034.2933,3659578.862,409034.3069,3659579.878,409043.1316,3659579.76,409043.1176,3659578.742
12D412,409043.1316,3659579.76,409034.3069,3659579.878,409034.3205,3659580.899,409043.1457,3659580.78
12D413,409034.3205,3659580.899,409034.3348,3659581.976,409043.1604,3659581.849,409043.1457,3659580.78
12D414,409043.1604,3659581.849,409034.3348,3659581.976,409034.3477,3659582.948,409043.174,3659582.832
12D415,409034.3477,3659582.948,409034.3612,3659583.957,409043.1879,3659583.838,409043.174,3659582.832
Fill,409043.1879,3659583.838,409034.3612,3659583.957,409034.3743,3659584.94,409043.2015,3659584.825
Fill,409024.7544,3659572.848,409024.7681,3659573.936,409033.6166,3659573.818,409033.6022,3659572.738
12D316,409033.6166,3659573.818,409024.7681,3659573.936,409024.7806,3659574.926,409033.6298,3659574.811
12D317,409024.7806,3659574.926,409024.7938,3659575.974,409033.6437,3659575.857,409033.6298,3659574.811
12D318,409033.6437,3659575.857,409024.7938,3659575.974,409024.8063,3659576.964,409033.6569,3659576.849
12D319,409024.8063,3659576.964,409024.8193,3659577.991,409033.6705,3659577.867,409033.6569,3659576.849
12D320,409024.8193,3659577.991,409024.8319,3659578.99,409033.6838,3659578.87,409033.6705,3659577.867
12D416,409033.6838,3659578.87,409024.8319,3659578.99,409024.8447,3659580.006,409033.6974,3659579.887
12D417,409024.8447,3659580.006,409024.8575,3659581.026,409033.711,3659580.907,409033.6974,3659579.887
12D418,409033.711,3659580.907,409024.8575,3659581.026,409024.8712,3659582.112,409033.7253,3659581.984
12D419,409024.8712,3659582.112,409024.8833,3659583.072,409033.7382,3659582.956,409033.7253,3659581.984
12D420,409024.8833,3659583.072,409024.8961,3659584.085,409033.7517,3659583.965,409033.7382,3659582.956
Fill,409033.7517,3659583.965,409024.8961,3659584.085,409024.9085,3659585.064,409033.7648,3659584.948
Fill,409024.1449,3659572.855,409015.3211,3659572.964,409015.3349,3659574.062,409024.1586,3659573.944
12D321,409015.3349,3659574.062,409015.3473,3659575.048,409024.1711,3659574.934,409024.1586,3659573.944
12D322,409024.1711,3659574.934,409015.3473,3659575.048,409015.3606,3659576.098,409024.1843,3659575.982
12D323,409015.3606,3659576.098,409015.3731,3659577.088,409024.1968,3659576.972,409024.1843,3659575.982
12D324,409024.1968,3659576.972,409015.3731,3659577.088,409015.3861,3659578.123,409024.2098,3659578
12D325,409015.3861,3659578.123,409015.3987,3659579.119,409024.2224,3659578.999,409024.2098,3659578
12D421,409015.3987,3659579.119,409015.4115,3659580.133,409024.2352,3659580.014,409024.2224,3659578.999
12D422,409024.2352,3659580.014,409015.4115,3659580.133,409015.4243,3659581.153,409024.248,3659581.034
12D423,409015.4243,3659581.153,409015.4381,3659582.247,409024.2617,3659582.12,409024.248,3659581.034
12D424,409024.2617,3659582.12,409015.4381,3659582.247,409015.4501,3659583.196,409024.2738,3659583.08
12D425,409015.4501,3659583.196,409015.4629,3659584.213,409024.2866,3659584.093,409024.2738,3659583.08
Fill,409024.2866,3659584.093,409015.4629,3659584.213,409015.4752,3659585.186,409024.299,3659585.071
Fill,409109.8684,3659585.976,409109.8871,3659587.162,409118.7445,3659587.056,409118.7286,3659585.855
12W101,409118.7445,3659587.056,409109.8871,3659587.162,409109.9006,3659588.012,409118.7556,3659587.894
12W102,409109.9006,3659588.012,409109.9167,3659589.035,409118.7692,3659588.919,409118.7556,3659587.894
12W103,409118.7692,3659588.919,409109.9167,3659589.035,409109.9331,3659590.076,409118.7829,3659589.959
12W104,409109.9331,3659590.076,409109.9489,3659591.075,409118.7961,3659590.956,409118.7829,3659589.959
12W105,409118.7961,3659590.956,409109.9489,3659591.075,409109.9656,3659592.134,409118.8102,3659592.022
12W201,409109.9656,3659592.134,409109.9816,3659593.147,409118.8236,3659593.029,409118.8102,3659592.022
12W202,409109.9816,3659593.147,409109.997,3659594.122,409118.8365,3659594.009,409118.8236,3659593.029
12W203,409109.997,3659594.122,409110.0123,3659595.094,409118.8492,3659594.965,409118.8365,3659594.009
12W204,409118.8492,3659594.965,409110.0123,3659595.094,409110.0293,3659596.174,409118.8636,3659596.056
12W205,409110.0293,3659596.174,409110.0439,3659597.099,409118.8758,3659596.975,409118.8636,3659596.056
Fill,409118.8758,3659596.975,409110.0439,3659597.099,409110.0601,3659598.122,409118.8894,3659598.005
Fill,409109.259,3659585.984,409100.4644,3659586.103,409100.4803,3659587.275,409109.2777,3659587.169
12W106,409100.4803,3659587.275,409100.492,3659588.138,409109.2911,3659588.02,409109.2777,3659587.169
12W107,409109.2911,3659588.02,409100.492,3659588.138,409100.5059,3659589.157,409109.3072,3659589.043
12W108,409100.5059,3659589.157,409100.52,3659590.201,409109.3236,3659590.084,409109.3072,3659589.043
12W109,409109.3236,3659590.084,409100.52,3659590.201,409100.5336,3659591.2,409109.3394,3659591.083
12W110,409100.5336,3659591.2,409100.5479,3659592.253,409109.3561,3659592.142,409109.3394,3659591.083
12W206,409109.3561,3659592.142,409100.5479,3659592.253,409100.5618,3659593.274,409109.3721,3659593.156
12W207,409100.5618,3659593.274,409100.5749,3659594.243,409109.3875,3659594.13,409109.3721,3659593.156
12W208,409100.5749,3659594.243,409100.5883,3659595.23,409109.4028,3659595.102,409109.3875,3659594.13
12W209,409109.4028,3659595.102,409100.5883,3659595.23,409100.6029,3659596.3,409109.4199,3659596.182
12W210,409100.6029,3659596.3,409100.6155,3659597.231,409109.4345,3659597.107,409109.4199,3659596.182
Fill,409100.6155,3659597.231,409100.6293,3659598.246,409109.4506,3659598.13,409109.4345,3659597.107
Fill,409090.5307,3659586.238,409090.5385,3659587.394,409099.8708,3659587.282,409099.8549,3659586.111
12W111,409099.8708,3659587.282,409090.5385,3659587.394,409090.5445,3659588.271,409099.8825,3659588.146
12W112,409090.5445,3659588.271,409090.5514,3659589.287,409099.8964,3659589.165,409099.8825,3659588.146
12W113,409099.8964,3659589.165,409090.5514,3659589.287,409090.5586,3659590.333,409099.9105,3659590.209
12W114,409090.5586,3659590.333,409090.5654,3659591.333,409099.9241,3659591.209,409099.9105,3659590.209
12W115,409099.9241,3659591.209,409090.5654,3659591.333,409090.5725,3659592.38,409099.9384,3659592.261
12W211,409090.5725,3659592.38,409090.5795,3659593.408,409099.9523,3659593.282,409099.9384,3659592.261
12W212,409099.9523,3659593.282,409090.5795,3659593.408,409090.5861,3659594.372,409099.9654,3659594.251
12W213,409090.5861,3659594.372,409090.593,3659595.376,409099.9789,3659595.239,409099.9654,3659594.251
12W214,409099.9789,3659595.239,409090.593,3659595.376,409090.6002,3659596.433,409099.9934,3659596.308
12W215,409090.6002,3659596.433,409090.6066,3659597.371,409100.006,3659597.239,409099.9934,3659596.308
Fill,409100.006,3659597.239,409090.6066,3659597.371,409090.6134,3659598.379,409100.0198,3659598.254
Fill,409081.0488,3659586.366,409081.0566,3659587.507,409089.929,3659587.401,409089.9211,3659586.246
12W116,409089.929,3659587.401,409081.0566,3659587.507,409081.0626,3659588.397,409089.935,3659588.279
12W117,409081.0626,3659588.397,409081.0695,3659589.411,409089.9419,3659589.295,409089.935,3659588.279
12W118,409081.0695,3659589.411,409081.0767,3659590.458,409089.949,3659590.341,409089.9419,3659589.295
12W119,409089.949,3659590.341,409081.0767,3659590.458,409081.0835,3659591.46,409089.9559,3659591.342
12W120,409081.0835,3659591.46,409081.0906,3659592.5,409089.963,3659592.387,409089.9559,3659591.342
12W216,409089.963,3659592.387,409081.0906,3659592.5,409081.0977,3659593.535,409089.97,3659593.416
12W217,409081.0977,3659593.535,409081.1042,3659594.494,409089.9766,3659594.38,409089.97,3659593.416
12W218,409089.9766,3659594.38,409081.1042,3659594.494,409081.1111,3659595.513,409089.9834,3659595.384
12W219,409081.1111,3659595.513,409081.1183,3659596.56,409089.9906,3659596.441,409089.9834,3659595.384
12W220,409089.9906,3659596.441,409081.1183,3659596.56,409081.1247,3659597.504,409089.997,3659597.379
Fill,409081.1247,3659597.504,409081.1315,3659598.504,409090.0039,3659598.387,409089.997,3659597.379
Fill,409072.1336,3659586.487,409072.1493,3659587.614,409080.447,3659587.515,409080.4392,3659586.375
12W121,409080.447,3659587.515,409072.1493,3659587.614,409072.162,3659588.516,409080.4531,3659588.405
12W122,409072.162,3659588.516,409072.1761,3659589.527,409080.46,3659589.419,409080.4531,3659588.405
12W123,409080.46,3659589.419,409072.1761,3659589.527,409072.1908,3659590.576,409080.4671,3659590.466
12W124,409072.1908,3659590.576,409072.2048,3659591.579,409080.474,3659591.468,409080.4671,3659590.466
12W125,409080.474,3659591.468,409072.2048,3659591.579,409072.2193,3659592.612,409080.481,3659592.507
12W221,409072.2193,3659592.612,409072.2338,3659593.654,409080.4881,3659593.543,409080.481,3659592.507
12W222,409080.4881,3659593.543,409072.2338,3659593.654,409072.2472,3659594.608,409080.4946,3659594.502
12W223,409072.2472,3659594.608,409072.2616,3659595.642,409080.5016,3659595.522,409080.4946,3659594.502
12W224,409080.5016,3659595.522,409072.2616,3659595.642,409072.2761,3659596.678,409080.5087,3659596.568
12W225,409072.2761,3659596.678,409072.2894,3659597.627,409080.5152,3659597.512,409080.5087,3659596.568
Fill,409080.5152,3659597.512,409072.2894,3659597.627,409072.3033,3659598.62,409080.522,3659598.512
Fill,409062.5899,3659586.617,409062.6033,3659587.728,409071.5398,3659587.621,409071.5241,3659586.495
Fill,409071.5398,3659587.621,409062.6033,3659587.728,409062.6144,3659588.643,409071.5525,3659588.524
Fill,409062.6144,3659588.643,409062.6266,3659589.651,409071.5666,3659589.535,409071.5525,3659588.524
Fill,409071.5666,3659589.535,409062.6266,3659589.651,409062.6393,3659590.702,409071.5813,3659590.584
Fill,409062.6393,3659590.702,409062.6514,3659591.706,409071.5953,3659591.587,409071.5813,3659590.584
Fill,409071.5953,3659591.587,409062.6514,3659591.706,409062.6639,3659592.733,409071.6098,3659592.62
Fill,409062.6639,3659592.733,409062.6766,3659593.783,409071.6243,3659593.663,409071.6098,3659592.62
Fill,409071.6243,3659593.663,409062.6766,3659593.783,409062.688,3659594.73,409071.6377,3659594.615
Fill,409062.688,3659594.73,409062.7007,3659595.781,409071.6522,3659595.651,409071.6377,3659594.615
Fill,409071.6522,3659595.651,409062.7007,3659595.781,409062.7131,3659596.805,409071.6666,3659596.686
Fill,409062.7131,3659596.805,409062.7247,3659597.761,409071.6799,3659597.636,409071.6666,3659596.686
Fill,409071.6799,3659597.636,409062.7247,3659597.761,409062.7366,3659598.747,409071.6938,3659598.628
Fill,409061.9804,3659586.625,409053.092,3659586.745,409053.1039,3659587.842,409061.9938,3659587.736
12W301,409053.1039,3659587.842,409053.1139,3659588.77,409062.0049,3659588.651,409061.9938,3659587.736
12W302,409062.0049,3659588.651,409053.1139,3659588.77,409053.1248,3659589.775,409062.0171,3659589.659
12W303,409053.1248,3659589.775,409053.1362,3659590.828,409062.0298,3659590.71,409062.0171,3659589.659
12W304,409062.0298,3659590.71,409053.1362,3659590.828,409053.147,3659591.833,409062.0419,3659591.714
12W305,409053.147,3659591.833,409053.158,3659592.854,409062.0544,3659592.741,409062.0419,3659591.714
12W401,409062.0544,3659592.741,409053.158,3659592.854,409053.1695,3659593.91,409062.0671,3659593.791
12W402,409053.1695,3659593.91,409053.1796,3659594.853,409062.0785,3659594.738,409062.0671,3659593.791
12W403,409062.0785,3659594.738,409053.1796,3659594.853,409053.1912,3659595.919,409062.0912,3659595.789
12W404,409053.1912,3659595.919,409053.2021,3659596.932,409062.1036,3659596.813,409062.0912,3659595.789
12W405,409062.1036,3659596.813,409053.2021,3659596.932,409053.2125,3659597.894,409062.1152,3659597.77
Fill,409053.2125,3659597.894,409053.2231,3659598.872,409062.1271,3659598.755,409062.1152,3659597.77
Fill,409043.8393,3659586.871,409043.8542,3659587.953,409052.4944,3659587.849,409052.4825,3659586.754
12W306,409052.4944,3659587.849,409043.8542,3659587.953,409043.8671,3659588.893,409052.5044,3659588.778
12W307,409043.8671,3659588.893,409043.881,3659589.896,409052.5153,3659589.783,409052.5044,3659588.778
12W308,409052.5153,3659589.783,409043.881,3659589.896,409043.8955,3659590.951,409052.5266,3659590.836
12W309,409043.8955,3659590.951,409043.9094,3659591.957,409052.5375,3659591.841,409052.5266,3659590.836
12W310,409043.9094,3659591.957,409043.9233,3659592.971,409052.5485,3659592.861,409052.5375,3659591.841
12W406,409052.5485,3659592.861,409043.9233,3659592.971,409043.938,3659594.034,409052.5599,3659593.919
12W407,409043.938,3659594.034,409043.9509,3659594.971,409052.5701,3659594.86,409052.5599,3659593.919
12W408,409052.5701,3659594.86,409043.9509,3659594.971,409043.9658,3659596.053,409052.5816,3659595.927
12W409,409043.9658,3659596.053,409043.9797,3659597.055,409052.5926,3659596.94,409052.5816,3659595.927
12W410,409052.5926,3659596.94,409043.9797,3659597.055,409043.993,3659598.023,409052.603,3659597.903
Fill,409043.993,3659598.023,409044.0064,3659598.994,409052.6136,3659598.88,409052.603,3659597.903
Fill,409034.4017,3659586.999,409034.4159,3659588.066,409043.2447,3659587.96,409043.2298,3659586.879
12W311,409034.4159,3659588.066,409034.4286,3659589.019,409043.2577,3659588.901,409043.2447,3659587.96
12W312,409043.2577,3659588.901,409034.4286,3659589.019,409034.4419,3659590.019,409043.2715,3659589.903
12W313,409034.4419,3659590.019,409034.456,3659591.076,409043.286,3659590.959,409043.2715,3659589.903
12W314,409043.286,3659590.959,409034.456,3659591.076,409034.4694,3659592.083,409043.2999,3659591.965
12W315,409034.4694,3659592.083,409034.4828,3659593.09,409043.3139,3659592.978,409043.2999,3659591.965
12W411,409043.3139,3659592.978,409034.4828,3659593.09,409034.4971,3659594.161,409043.3285,3659594.043
12W412,409034.4971,3659594.161,409034.5095,3659595.093,409043.3414,3659594.979,409043.3285,3659594.043
12W413,409043.3414,3659594.979,409034.5095,3659595.093,409034.5241,3659596.19,409043.3564,3659596.061
12W414,409034.5241,3659596.19,409034.5373,3659597.181,409043.3702,3659597.063,409043.3564,3659596.061
12W415,409043.3702,3659597.063,409034.5373,3659597.181,409034.5503,3659598.156,409043.3835,3659598.032
Fill,409034.5503,3659598.156,409034.5631,3659599.119,409043.3969,3659599.002,409043.3835,3659598.032
Fill,409024.9345,3659587.127,409024.9478,3659588.179,409033.8064,3659588.073,409033.7922,3659587.007
12W316,409033.8064,3659588.073,409024.9478,3659588.179,409024.9599,3659589.145,409033.8191,3659589.027
12W317,409024.9599,3659589.145,409024.9725,3659590.142,409033.8324,3659590.027,409033.8191,3659589.027
12W318,409033.8324,3659590.027,409024.9725,3659590.142,409024.9859,3659591.201,409033.8465,3659591.084
12W319,409024.9859,3659591.201,409024.9986,3659592.209,409033.8599,3659592.091,409033.8465,3659591.084
12W320,409033.8599,3659592.091,409024.9986,3659592.209,409025.0112,3659593.21,409033.8733,3659593.098
12W416,409025.0112,3659593.21,409025.0248,3659594.288,409033.8876,3659594.169,409033.8733,3659593.098
12W417,409025.0248,3659594.288,409025.0365,3659595.214,409033.9,3659595.1,409033.8876,3659594.169
12W418,409025.0365,3659595.214,409025.0505,3659596.327,409033.9146,3659596.198,409033.9,3659595.1
12W419,409033.9146,3659596.198,409025.0505,3659596.327,409025.0629,3659597.308,409033.9278,3659597.189
12W420,409025.0629,3659597.308,409025.0752,3659598.288,409033.9408,3659598.164,409033.9278,3659597.189
Fill,409025.0752,3659598.288,409025.0873,3659599.244,409033.9536,3659599.127,409033.9408,3659598.164
Fill,409024.325,3659587.135,409015.5013,3659587.255,409015.5144,3659588.293,409024.3382,3659588.187
12W321,409015.5144,3659588.293,409015.5267,3659589.271,409024.3504,3659589.154,409024.3382,3659588.187
12W322,409024.3504,3659589.154,409015.5267,3659589.271,409015.5393,3659590.265,409024.363,3659590.15
12W323,409015.5393,3659590.265,409015.5526,3659591.326,409024.3764,3659591.209,409024.363,3659590.15
12W324,409024.3764,3659591.209,409015.5526,3659591.326,409015.5654,3659592.335,409024.3891,3659592.217
12W325,409015.5654,3659592.335,409015.5779,3659593.33,409024.4017,3659593.218,409024.3891,3659592.217
12W421,409024.4017,3659593.218,409015.5779,3659593.33,409015.5916,3659594.415,409024.4153,3659594.297
12W422,409015.5916,3659594.415,409015.6032,3659595.336,409024.427,3659595.222,409024.4153,3659594.297
12W423,409024.427,3659595.222,409015.6032,3659595.336,409015.6174,3659596.464,409024.441,3659596.336
12W424,409015.6174,3659596.464,409015.6297,3659597.434,409024.4534,3659597.316,409024.441,3659596.336
12W425,409024.4534,3659597.316,409015.6297,3659597.434,409015.6421,3659598.42,409024.4657,3659598.297
Fill,409015.6421,3659598.42,409015.6541,3659599.368,409024.4778,3659599.252,409024.4657,3659598.297
