ID,x,y
31537, 409047.831313, 3659574.652388
31538, 409047.831313, 3659574.652388
31539, 409047.831313, 3659574.652388
31540, 409047.831313, 3659574.652388
31541, 409047.691087, 3659574.631514
31542, 409047.691087, 3659574.631514
31543, 409047.691087, 3659574.631514
31544, 409047.691087, 3659574.631514
31545, 409047.560402, 3659574.632727
31546, 409047.560402, 3659574.632727
31547, 409047.560402, 3659574.632727
31548, 409047.560402, 3659574.632727
31549, 409047.429717, 3659574.633940
31550, 409047.429717, 3659574.633940
31551, 409047.429717, 3659574.633940
31552, 409047.429717, 3659574.633940
31553, 409047.299238, 3659574.657326
31554, 409047.299238, 3659574.657326
31555, 409047.299238, 3659574.657326
31556, 409047.299238, 3659574.657326
31557, 409047.168758, 3659574.680713
31558, 409047.168758, 3659574.680713
31559, 409047.168758, 3659574.680713
31560, 409047.168758, 3659574.680713
31561, 409047.038073, 3659574.681926
31562, 409047.038073, 3659574.681926
31563, 409047.038073, 3659574.681926
31564, 409047.038073, 3659574.681926
31565, 409046.907285, 3659574.672052
31566, 409046.907285, 3659574.672052
31567, 409046.907285, 3659574.672052
31568, 409046.907285, 3659574.672052
31569, 409046.767060, 3659574.651178
31570, 409046.767060, 3659574.651178
31571, 409046.767060, 3659574.651178
31572, 409046.767060, 3659574.651178
31573, 409046.626937, 3659574.641390
31574, 409046.626937, 3659574.641390
31575, 409046.626937, 3659574.641390
31576, 409046.626937, 3659574.641390
31577, 409046.486917, 3659574.642690
31578, 409046.486917, 3659574.642690
31579, 409046.486917, 3659574.642690
31580, 409046.486917, 3659574.642690
31581, 409046.346898, 3659574.643989
31582, 409046.346898, 3659574.643989
31583, 409046.346898, 3659574.643989
31584, 409046.346898, 3659574.643989
31585, 409046.216315, 3659574.656289
31586, 409046.216315, 3659574.656289
31587, 409046.216315, 3659574.656289
31588, 409046.216315, 3659574.656289
31589, 409046.085733, 3659574.668589
31590, 409046.085733, 3659574.668589
31591, 409046.085733, 3659574.668589
31592, 409046.085733, 3659574.668589
31593, 409045.945816, 3659574.680975
31594, 409045.945816, 3659574.680975
31595, 409045.945816, 3659574.680975
31596, 409045.945816, 3659574.680975
31597, 409045.815131, 3659574.682188
31598, 409045.815131, 3659574.682188
31599, 409045.815131, 3659574.682188
31600, 409045.815131, 3659574.682188
31601, 409045.675214, 3659574.694574
31602, 409045.675214, 3659574.694574
31603, 409045.675214, 3659574.694574
31604, 409045.675214, 3659574.694574
31605, 409045.544632, 3659574.706874
31606, 409045.544632, 3659574.706874
31607, 409045.544632, 3659574.706874
31608, 409045.544632, 3659574.706874
31609, 409045.404407, 3659574.686000
31610, 409045.404407, 3659574.686000
31611, 409045.404407, 3659574.686000
31612, 409045.404407, 3659574.686000
31613, 409045.264284, 3659574.676213
31614, 409045.264284, 3659574.676213
31615, 409045.264284, 3659574.676213
31616, 409045.264284, 3659574.676213
31617, 409045.133599, 3659574.677426
31618, 409045.133599, 3659574.677426
31619, 409045.133599, 3659574.677426
31620, 409045.133599, 3659574.677426
31621, 409044.993682, 3659574.689812
31622, 409044.993682, 3659574.689812
31623, 409044.993682, 3659574.689812
31624, 409044.993682, 3659574.689812
31625, 409044.862997, 3659574.691025
31626, 409044.862997, 3659574.691025
31627, 409044.862997, 3659574.691025
31628, 409044.862997, 3659574.691025
31629, 409044.722977, 3659574.692324
31630, 409044.722977, 3659574.692324
31631, 409044.722977, 3659574.692324
31632, 409044.722977, 3659574.692324
31633, 409044.592292, 3659574.693537
31634, 409044.592292, 3659574.693537
31635, 409044.592292, 3659574.693537
31636, 409044.592292, 3659574.693537
31637, 409044.452170, 3659574.683750
31638, 409044.452170, 3659574.683750
31639, 409044.452170, 3659574.683750
31640, 409044.452170, 3659574.683750
31641, 409044.321484, 3659574.684963
31642, 409044.321484, 3659574.684963
31643, 409044.321484, 3659574.684963
31644, 409044.321484, 3659574.684963
31645, 409044.190799, 3659574.686176
31646, 409044.190799, 3659574.686176
31647, 409044.190799, 3659574.686176
31648, 409044.190799, 3659574.686176
31649, 409044.050882, 3659574.698562
31650, 409044.050882, 3659574.698562
31651, 409044.050882, 3659574.698562
31652, 409044.050882, 3659574.698562
31653, 409043.929429, 3659574.688602
31654, 409043.929429, 3659574.688602
31655, 409043.929429, 3659574.688602
31656, 409043.929429, 3659574.688602
31657, 409043.798744, 3659574.689815
31658, 409043.798744, 3659574.689815
31659, 409043.798744, 3659574.689815
31660, 409043.798744, 3659574.689815
31661, 409043.668059, 3659574.691028
31662, 409043.668059, 3659574.691028
31663, 409043.668059, 3659574.691028
31664, 409043.668059, 3659574.691028
31665, 409043.528039, 3659574.692327
31666, 409043.528039, 3659574.692327
31667, 409043.528039, 3659574.692327
31668, 409043.528039, 3659574.692327
31669, 409043.397354, 3659574.693540
31670, 409043.397354, 3659574.693540
31671, 409043.397354, 3659574.693540
31672, 409043.397354, 3659574.693540
31673, 409043.257334, 3659574.694840
31674, 409043.257334, 3659574.694840
31675, 409043.257334, 3659574.694840
31676, 409043.257334, 3659574.694840
31677, 409043.126752, 3659574.707139
31678, 409043.126752, 3659574.707139
31679, 409043.126752, 3659574.707139
31680, 409043.126752, 3659574.707139
31681, 409042.986732, 3659574.708439
31682, 409042.986732, 3659574.708439
31683, 409042.986732, 3659574.708439
31684, 409042.986732, 3659574.708439
31685, 409042.846713, 3659574.709739
31686, 409042.846713, 3659574.709739
31687, 409042.846713, 3659574.709739
31688, 409042.846713, 3659574.709739
31689, 409042.715925, 3659574.699865
31690, 409042.715925, 3659574.699865
31691, 409042.715925, 3659574.699865
31692, 409042.715925, 3659574.699865
31693, 409042.566570, 3659574.701251
31694, 409042.566570, 3659574.701251
31695, 409042.566570, 3659574.701251
31696, 409042.566570, 3659574.701251
31697, 409042.435782, 3659574.691377
31698, 409042.435782, 3659574.691377
31699, 409042.435782, 3659574.691377
31700, 409042.435782, 3659574.691377
31701, 409042.286428, 3659574.692763
31702, 409042.286428, 3659574.692763
31703, 409042.286428, 3659574.692763
31704, 409042.286428, 3659574.692763
31705, 409042.146511, 3659574.705150
31706, 409042.146511, 3659574.705150
31707, 409042.146511, 3659574.705150
31708, 409042.146511, 3659574.705150
31709, 409042.006491, 3659574.706449
31710, 409042.006491, 3659574.706449
31711, 409042.006491, 3659574.706449
31712, 409042.006491, 3659574.706449
31713, 409041.875806, 3659574.707662
31714, 409041.875806, 3659574.707662
31715, 409041.875806, 3659574.707662
31716, 409041.875806, 3659574.707662
31717, 409041.745224, 3659574.719962
31718, 409041.745224, 3659574.719962
31719, 409041.745224, 3659574.719962
31720, 409041.745224, 3659574.719962
31721, 409041.614539, 3659574.721175
31722, 409041.614539, 3659574.721175
31723, 409041.614539, 3659574.721175
31724, 409041.614539, 3659574.721175
31725, 409041.483854, 3659574.722388
31726, 409041.483854, 3659574.722388
31727, 409041.483854, 3659574.722388
31728, 409041.483854, 3659574.722388
31729, 409041.353169, 3659574.723601
31730, 409041.353169, 3659574.723601
31731, 409041.353169, 3659574.723601
31732, 409041.353169, 3659574.723601
31733, 409041.222484, 3659574.724814
31734, 409041.222484, 3659574.724814
31735, 409041.222484, 3659574.724814
31736, 409041.222484, 3659574.724814
31737, 409041.082464, 3659574.726113
31738, 409041.082464, 3659574.726113
31739, 409041.082464, 3659574.726113
31740, 409041.082464, 3659574.726113
31741, 409040.942547, 3659574.738500
31742, 409040.942547, 3659574.738500
31743, 409040.942547, 3659574.738500
31744, 409040.942547, 3659574.738500
31745, 409040.811862, 3659574.739713
31746, 409040.811862, 3659574.739713
31747, 409040.811862, 3659574.739713
31748, 409040.811862, 3659574.739713
31749, 409040.671739, 3659574.729925
31750, 409040.671739, 3659574.729925
31751, 409040.671739, 3659574.729925
31752, 409040.671739, 3659574.729925
31753, 409040.540951, 3659574.720052
31754, 409040.540951, 3659574.720052
31755, 409040.540951, 3659574.720052
31756, 409040.540951, 3659574.720052
31757, 409040.410060, 3659574.699091
31758, 409040.410060, 3659574.699091
31759, 409040.410060, 3659574.699091
31760, 409040.410060, 3659574.699091
31761, 409040.270041, 3659574.700391
31762, 409040.270041, 3659574.700391
31763, 409040.270041, 3659574.700391
31764, 409040.270041, 3659574.700391
31765, 409040.130021, 3659574.701690
31766, 409040.130021, 3659574.701690
31767, 409040.130021, 3659574.701690
31768, 409040.130021, 3659574.701690
31769, 409039.990207, 3659574.725163
31770, 409039.990207, 3659574.725163
31771, 409039.990207, 3659574.725163
31772, 409039.990207, 3659574.725163
31773, 409039.850393, 3659574.748637
31774, 409039.850393, 3659574.748637
31775, 409039.850393, 3659574.748637
31776, 409039.850393, 3659574.748637
31777, 409039.719708, 3659574.749850
31778, 409039.719708, 3659574.749850
31779, 409039.719708, 3659574.749850
31780, 409039.719708, 3659574.749850
31781, 409039.589023, 3659574.751063
31782, 409039.589023, 3659574.751063
31783, 409039.589023, 3659574.751063
31784, 409039.589023, 3659574.751063
31785, 409039.458235, 3659574.741189
31786, 409039.458235, 3659574.741189
31787, 409039.458235, 3659574.741189
31788, 409039.458235, 3659574.741189
31789, 409039.318215, 3659574.742488
31790, 409039.318215, 3659574.742488
31791, 409039.318215, 3659574.742488
31792, 409039.318215, 3659574.742488
31793, 409039.187530, 3659574.743701
31794, 409039.187530, 3659574.743701
31795, 409039.187530, 3659574.743701
31796, 409039.187530, 3659574.743701
31797, 409039.056845, 3659574.744914
31798, 409039.056845, 3659574.744914
31799, 409039.056845, 3659574.744914
31800, 409039.056845, 3659574.744914
31801, 409038.926160, 3659574.746127
31802, 409038.926160, 3659574.746127
31803, 409038.926160, 3659574.746127
31804, 409038.926160, 3659574.746127
31805, 409038.786037, 3659574.736340
31806, 409038.786037, 3659574.736340
31807, 409038.786037, 3659574.736340
31808, 409038.786037, 3659574.736340
31809, 409038.645914, 3659574.726553
31810, 409038.645914, 3659574.726553
31811, 409038.645914, 3659574.726553
31812, 409038.645914, 3659574.726553
31813, 409038.505895, 3659574.727853
31814, 409038.505895, 3659574.727853
31815, 409038.505895, 3659574.727853
31816, 409038.505895, 3659574.727853
31817, 409038.375415, 3659574.751239
31818, 409038.375415, 3659574.751239
31819, 409038.375415, 3659574.751239
31820, 409038.375415, 3659574.751239
31821, 409038.235499, 3659574.763626
31822, 409038.235499, 3659574.763626
31823, 409038.235499, 3659574.763626
31824, 409038.235499, 3659574.763626
31825, 409038.104916, 3659574.775925
31826, 409038.104916, 3659574.775925
31827, 409038.104916, 3659574.775925
31828, 409038.104916, 3659574.775925
31829, 409037.964794, 3659574.766138
31830, 409037.964794, 3659574.766138
31831, 409037.964794, 3659574.766138
31832, 409037.964794, 3659574.766138
31833, 409037.824774, 3659574.767438
31834, 409037.824774, 3659574.767438
31835, 409037.824774, 3659574.767438
31836, 409037.824774, 3659574.767438
31837, 409037.703321, 3659574.757478
31838, 409037.703321, 3659574.757478
31839, 409037.703321, 3659574.757478
31840, 409037.703321, 3659574.757478
31841, 409037.572533, 3659574.747604
31842, 409037.572533, 3659574.747604
31843, 409037.572533, 3659574.747604
31844, 409037.572533, 3659574.747604
31845, 409037.441848, 3659574.748817
31846, 409037.441848, 3659574.748817
31847, 409037.441848, 3659574.748817
31848, 409037.441848, 3659574.748817
31849, 409037.311265, 3659574.761117
31850, 409037.311265, 3659574.761117
31851, 409037.311265, 3659574.761117
31852, 409037.311265, 3659574.761117
31853, 409037.180683, 3659574.773416
31854, 409037.180683, 3659574.773416
31855, 409037.180683, 3659574.773416
31856, 409037.180683, 3659574.773416
31857, 409037.049895, 3659574.763543
31858, 409037.049895, 3659574.763543
31859, 409037.049895, 3659574.763543
31860, 409037.049895, 3659574.763543
31861, 409036.919210, 3659574.764756
31862, 409036.919210, 3659574.764756
31863, 409036.919210, 3659574.764756
31864, 409036.919210, 3659574.764756
31865, 409036.788422, 3659574.754882
31866, 409036.788422, 3659574.754882
31867, 409036.788422, 3659574.754882
31868, 409036.788422, 3659574.754882
31869, 409036.657840, 3659574.767182
31870, 409036.657840, 3659574.767182
31871, 409036.657840, 3659574.767182
31872, 409036.657840, 3659574.767182
31873, 409036.527155, 3659574.768395
31874, 409036.527155, 3659574.768395
31875, 409036.527155, 3659574.768395
31876, 409036.527155, 3659574.768395
31877, 409036.396470, 3659574.769608
31878, 409036.396470, 3659574.769608
31879, 409036.396470, 3659574.769608
31880, 409036.396470, 3659574.769608
31881, 409036.256347, 3659574.759821
31882, 409036.256347, 3659574.759821
31883, 409036.256347, 3659574.759821
31884, 409036.256347, 3659574.759821
31885, 409036.116327, 3659574.761120
31886, 409036.116327, 3659574.761120
31887, 409036.116327, 3659574.761120
31888, 409036.116327, 3659574.761120
31889, 409035.976308, 3659574.762420
31890, 409035.976308, 3659574.762420
31891, 409035.976308, 3659574.762420
31892, 409035.976308, 3659574.762420
31893, 409035.845622, 3659574.763633
31894, 409035.845622, 3659574.763633
31895, 409035.845622, 3659574.763633
31896, 409035.845622, 3659574.763633
31897, 409035.715040, 3659574.775933
31898, 409035.715040, 3659574.775933
31899, 409035.715040, 3659574.775933
31900, 409035.715040, 3659574.775933
31901, 409035.584252, 3659574.766059
31902, 409035.584252, 3659574.766059
31903, 409035.584252, 3659574.766059
31904, 409035.584252, 3659574.766059
31905, 409035.453567, 3659574.767272
31906, 409035.453567, 3659574.767272
31907, 409035.453567, 3659574.767272
31908, 409035.453567, 3659574.767272
31909, 409035.322882, 3659574.768485
31910, 409035.322882, 3659574.768485
31911, 409035.322882, 3659574.768485
31912, 409035.322882, 3659574.768485
31913, 409035.201532, 3659574.769611
31914, 409035.201532, 3659574.769611
31915, 409035.201532, 3659574.769611
31916, 409035.201532, 3659574.769611
31917, 409035.070949, 3659574.781911
31918, 409035.070949, 3659574.781911
31919, 409035.070949, 3659574.781911
31920, 409035.070949, 3659574.781911
31921, 409034.940367, 3659574.794211
31922, 409034.940367, 3659574.794211
31923, 409034.940367, 3659574.794211
31924, 409034.940367, 3659574.794211
31925, 409034.800245, 3659574.784424
31926, 409034.800245, 3659574.784424
31927, 409034.800245, 3659574.784424
31928, 409034.800245, 3659574.784424
31929, 409034.660225, 3659574.785724
31930, 409034.660225, 3659574.785724
31931, 409034.660225, 3659574.785724
31932, 409034.660225, 3659574.785724
31933, 409034.529540, 3659574.786937
31934, 409034.529540, 3659574.786937
31935, 409034.529540, 3659574.786937
31936, 409034.529540, 3659574.786937
31937, 409034.398958, 3659574.799237
31938, 409034.398958, 3659574.799237
31939, 409034.398958, 3659574.799237
31940, 409034.398958, 3659574.799237
31941, 409034.268170, 3659574.789363
31942, 409034.268170, 3659574.789363
31943, 409034.268170, 3659574.789363
31944, 409034.268170, 3659574.789363
31945, 409034.137381, 3659574.779489
31946, 409034.137381, 3659574.779489
31947, 409034.137381, 3659574.779489
31948, 409034.137381, 3659574.779489
31949, 409034.016031, 3659574.780615
31950, 409034.016031, 3659574.780615
31951, 409034.016031, 3659574.780615
31952, 409034.016031, 3659574.780615
31953, 409033.885346, 3659574.781829
31954, 409033.885346, 3659574.781829
31955, 409033.885346, 3659574.781829
31956, 409033.885346, 3659574.781829
31957, 409033.754764, 3659574.794128
31958, 409033.754764, 3659574.794128
31959, 409033.754764, 3659574.794128
31960, 409033.754764, 3659574.794128
31961, 409033.624079, 3659574.795341
31962, 409033.624079, 3659574.795341
31963, 409033.624079, 3659574.795341
31964, 409033.624079, 3659574.795341
31965, 409033.493496, 3659574.807641
31966, 409033.493496, 3659574.807641
31967, 409033.493496, 3659574.807641
31968, 409033.493496, 3659574.807641
31969, 409033.353477, 3659574.808941
31970, 409033.353477, 3659574.808941
31971, 409033.353477, 3659574.808941
31972, 409033.353477, 3659574.808941
31973, 409033.213457, 3659574.810241
31974, 409033.213457, 3659574.810241
31975, 409033.213457, 3659574.810241
31976, 409033.213457, 3659574.810241
31977, 409033.082875, 3659574.822541
31978, 409033.082875, 3659574.822541
31979, 409033.082875, 3659574.822541
31980, 409033.082875, 3659574.822541
31981, 409032.942855, 3659574.823840
31982, 409032.942855, 3659574.823840
31983, 409032.942855, 3659574.823840
31984, 409032.942855, 3659574.823840
31985, 409032.812273, 3659574.836140
31986, 409032.812273, 3659574.836140
31987, 409032.812273, 3659574.836140
31988, 409032.812273, 3659574.836140
31989, 409032.672459, 3659574.859613
31990, 409032.672459, 3659574.859613
31991, 409032.672459, 3659574.859613
31992, 409032.672459, 3659574.859613
31993, 409032.532439, 3659574.860913
31994, 409032.532439, 3659574.860913
31995, 409032.532439, 3659574.860913
31996, 409032.532439, 3659574.860913
31997, 409032.392317, 3659574.851126
31998, 409032.392317, 3659574.851126
31999, 409032.392317, 3659574.851126
32000, 409032.392317, 3659574.851126
32001, 409032.261529, 3659574.841252
32002, 409032.261529, 3659574.841252
32003, 409032.261529, 3659574.841252
32004, 409032.261529, 3659574.841252
32005, 409032.121509, 3659574.842552
32006, 409032.121509, 3659574.842552
32007, 409032.121509, 3659574.842552
32008, 409032.121509, 3659574.842552
32009, 409031.990927, 3659574.854852
32010, 409031.990927, 3659574.854852
32011, 409031.990927, 3659574.854852
32012, 409031.990927, 3659574.854852
32013, 409031.860344, 3659574.867152
32014, 409031.860344, 3659574.867152
32015, 409031.860344, 3659574.867152
32016, 409031.860344, 3659574.867152
32017, 409031.729556, 3659574.857278
32018, 409031.729556, 3659574.857278
32019, 409031.729556, 3659574.857278
32020, 409031.729556, 3659574.857278
32021, 409031.608103, 3659574.847318
32022, 409031.608103, 3659574.847318
32023, 409031.608103, 3659574.847318
32024, 409031.608103, 3659574.847318
32025, 409031.477315, 3659574.837444
32026, 409031.477315, 3659574.837444
32027, 409031.477315, 3659574.837444
32028, 409031.477315, 3659574.837444
32029, 409031.355965, 3659574.838570
32030, 409031.355965, 3659574.838570
32031, 409031.355965, 3659574.838570
32032, 409031.355965, 3659574.838570
32033, 409031.234717, 3659574.850784
32034, 409031.234717, 3659574.850784
32035, 409031.234717, 3659574.850784
32036, 409031.234717, 3659574.850784
32037, 409031.094697, 3659574.852083
32038, 409031.094697, 3659574.852083
32039, 409031.094697, 3659574.852083
32040, 409031.094697, 3659574.852083
32041, 409030.964012, 3659574.853297
32042, 409030.964012, 3659574.853297
32043, 409030.964012, 3659574.853297
32044, 409030.964012, 3659574.853297
32045, 409030.823992, 3659574.854596
32046, 409030.823992, 3659574.854596
32047, 409030.823992, 3659574.854596
32048, 409030.823992, 3659574.854596
32049, 409030.683973, 3659574.855896
32050, 409030.683973, 3659574.855896
32051, 409030.683973, 3659574.855896
32052, 409030.683973, 3659574.855896
32053, 409030.553391, 3659574.868196
32054, 409030.553391, 3659574.868196
32055, 409030.553391, 3659574.868196
32056, 409030.553391, 3659574.868196
32057, 409030.422705, 3659574.869409
32058, 409030.422705, 3659574.869409
32059, 409030.422705, 3659574.869409
32060, 409030.422705, 3659574.869409
32061, 409030.291917, 3659574.859535
32062, 409030.291917, 3659574.859535
32063, 409030.291917, 3659574.859535
32064, 409030.291917, 3659574.859535
32065, 409030.151795, 3659574.849748
32066, 409030.151795, 3659574.849748
32067, 409030.151795, 3659574.849748
32068, 409030.151795, 3659574.849748
32069, 409030.021213, 3659574.862048
32070, 409030.021213, 3659574.862048
32071, 409030.021213, 3659574.862048
32072, 409030.021213, 3659574.862048
32073, 409029.881296, 3659574.874435
32074, 409029.881296, 3659574.874435
32075, 409029.881296, 3659574.874435
32076, 409029.881296, 3659574.874435
32077, 409029.750611, 3659574.875648
32078, 409029.750611, 3659574.875648
32079, 409029.750611, 3659574.875648
32080, 409029.750611, 3659574.875648
32081, 409029.610694, 3659574.888034
32082, 409029.610694, 3659574.888034
32083, 409029.610694, 3659574.888034
32084, 409029.610694, 3659574.888034
32085, 409029.480009, 3659574.889247
32086, 409029.480009, 3659574.889247
32087, 409029.480009, 3659574.889247
32088, 409029.480009, 3659574.889247
32089, 409029.349221, 3659574.879374
32090, 409029.349221, 3659574.879374
32091, 409029.349221, 3659574.879374
32092, 409029.349221, 3659574.879374
32093, 409029.218536, 3659574.880587
32094, 409029.218536, 3659574.880587
32095, 409029.218536, 3659574.880587
32096, 409029.218536, 3659574.880587
32097, 409029.097185, 3659574.881713
32098, 409029.097185, 3659574.881713
32099, 409029.097185, 3659574.881713
32100, 409029.097185, 3659574.881713
32101, 409028.957165, 3659574.883013
32102, 409028.957165, 3659574.883013
32103, 409028.957165, 3659574.883013
32104, 409028.957165, 3659574.883013
32105, 409028.826583, 3659574.895313
32106, 409028.826583, 3659574.895313
32107, 409028.826583, 3659574.895313
32108, 409028.826583, 3659574.895313
32109, 409028.686666, 3659574.907700
32110, 409028.686666, 3659574.907700
32111, 409028.686666, 3659574.907700
32112, 409028.686666, 3659574.907700
32113, 409028.555981, 3659574.908913
32114, 409028.555981, 3659574.908913
32115, 409028.555981, 3659574.908913
32116, 409028.555981, 3659574.908913
32117, 409028.415859, 3659574.899126
32118, 409028.415859, 3659574.899126
32119, 409028.415859, 3659574.899126
32120, 409028.415859, 3659574.899126
32121, 409028.275736, 3659574.889339
32122, 409028.275736, 3659574.889339
32123, 409028.275736, 3659574.889339
32124, 409028.275736, 3659574.889339
32125, 409028.144948, 3659574.879465
32126, 409028.144948, 3659574.879465
32127, 409028.144948, 3659574.879465
32128, 409028.144948, 3659574.879465
32129, 409028.014263, 3659574.880678
32130, 409028.014263, 3659574.880678
32131, 409028.014263, 3659574.880678
32132, 409028.014263, 3659574.880678
32133, 409027.883681, 3659574.892978
32134, 409027.883681, 3659574.892978
32135, 409027.883681, 3659574.892978
32136, 409027.883681, 3659574.892978
32137, 409027.743764, 3659574.905365
32138, 409027.743764, 3659574.905365
32139, 409027.743764, 3659574.905365
32140, 409027.743764, 3659574.905365
32141, 409027.612976, 3659574.895491
32142, 409027.612976, 3659574.895491
32143, 409027.612976, 3659574.895491
32144, 409027.612976, 3659574.895491
32145, 409027.482291, 3659574.896704
32146, 409027.482291, 3659574.896704
32147, 409027.482291, 3659574.896704
32148, 409027.482291, 3659574.896704
32149, 409027.351400, 3659574.875744
32150, 409027.351400, 3659574.875744
32151, 409027.351400, 3659574.875744
32152, 409027.351400, 3659574.875744
32153, 409027.211380, 3659574.877044
32154, 409027.211380, 3659574.877044
32155, 409027.211380, 3659574.877044
32156, 409027.211380, 3659574.877044
32157, 409027.080695, 3659574.878257
32158, 409027.080695, 3659574.878257
32159, 409027.080695, 3659574.878257
32160, 409027.080695, 3659574.878257
32161, 409026.940778, 3659574.890643
32162, 409026.940778, 3659574.890643
32163, 409026.940778, 3659574.890643
32164, 409026.940778, 3659574.890643
32165, 409026.800861, 3659574.903030
32166, 409026.800861, 3659574.903030
32167, 409026.800861, 3659574.903030
32168, 409026.800861, 3659574.903030
32169, 409026.670176, 3659574.904243
32170, 409026.670176, 3659574.904243
32171, 409026.670176, 3659574.904243
32172, 409026.670176, 3659574.904243
32173, 409026.539491, 3659574.905456
32174, 409026.539491, 3659574.905456
32175, 409026.539491, 3659574.905456
32176, 409026.539491, 3659574.905456
32177, 409026.408806, 3659574.906669
32178, 409026.408806, 3659574.906669
32179, 409026.408806, 3659574.906669
32180, 409026.408806, 3659574.906669
32181, 409026.287456, 3659574.907796
32182, 409026.287456, 3659574.907796
32183, 409026.287456, 3659574.907796
32184, 409026.287456, 3659574.907796
32185, 409026.156770, 3659574.909009
32186, 409026.156770, 3659574.909009
32187, 409026.156770, 3659574.909009
32188, 409026.156770, 3659574.909009
32189, 409026.035420, 3659574.910136
32190, 409026.035420, 3659574.910136
32191, 409026.035420, 3659574.910136
32192, 409026.035420, 3659574.910136
32193, 409025.904838, 3659574.922435
32194, 409025.904838, 3659574.922435
32195, 409025.904838, 3659574.922435
32196, 409025.904838, 3659574.922435
32197, 409025.783487, 3659574.923562
32198, 409025.783487, 3659574.923562
32199, 409025.783487, 3659574.923562
32200, 409025.783487, 3659574.923562
32201, 409025.652802, 3659574.924775
32202, 409025.652802, 3659574.924775
32203, 409025.652802, 3659574.924775
32204, 409025.652802, 3659574.924775
32205, 409025.522117, 3659574.925988
32206, 409025.522117, 3659574.925988
32207, 409025.522117, 3659574.925988
32208, 409025.522117, 3659574.925988
32209, 409025.391432, 3659574.927201
32210, 409025.391432, 3659574.927201
32211, 409025.391432, 3659574.927201
32212, 409025.391432, 3659574.927201
32213, 409025.260747, 3659574.928415
32214, 409025.260747, 3659574.928415
32215, 409025.260747, 3659574.928415
32216, 409025.260747, 3659574.928415
32217, 409025.130062, 3659574.929628
32218, 409025.130062, 3659574.929628
32219, 409025.130062, 3659574.929628
32220, 409025.130062, 3659574.929628
32221, 409024.999377, 3659574.930841
32222, 409024.999377, 3659574.930841
32223, 409024.999377, 3659574.930841
32224, 409024.999377, 3659574.930841
32225, 409024.878129, 3659574.943054
32226, 409024.878129, 3659574.943054
32227, 409024.878129, 3659574.943054
32228, 409024.878129, 3659574.943054
32229, 409024.747547, 3659574.955354
32230, 409024.747547, 3659574.955354
32231, 409024.747547, 3659574.955354
32232, 409024.747547, 3659574.955354
32233, 409024.616759, 3659574.945481
32234, 409024.616759, 3659574.945481
32235, 409024.616759, 3659574.945481
32236, 409024.616759, 3659574.945481
32237, 409024.467405, 3659574.946867
32238, 409024.467405, 3659574.946867
32239, 409024.467405, 3659574.946867
32240, 409024.467405, 3659574.946867
32241, 409024.336720, 3659574.948080
32242, 409024.336720, 3659574.948080
32243, 409024.336720, 3659574.948080
32244, 409024.336720, 3659574.948080
32245, 409024.206034, 3659574.949293
32246, 409024.206034, 3659574.949293
32247, 409024.206034, 3659574.949293
32248, 409024.206034, 3659574.949293
32249, 409024.075452, 3659574.961593
32250, 409024.075452, 3659574.961593
32251, 409024.075452, 3659574.961593
32252, 409024.075452, 3659574.961593
32253, 409023.953999, 3659574.951633
32254, 409023.953999, 3659574.951633
32255, 409023.953999, 3659574.951633
32256, 409023.953999, 3659574.951633
32257, 409023.823314, 3659574.952846
32258, 409023.823314, 3659574.952846
32259, 409023.823314, 3659574.952846
32260, 409023.823314, 3659574.952846
32261, 409023.701963, 3659574.953973
32262, 409023.701963, 3659574.953973
32263, 409023.701963, 3659574.953973
32264, 409023.701963, 3659574.953973
32265, 409023.571278, 3659574.955186
32266, 409023.571278, 3659574.955186
32267, 409023.571278, 3659574.955186
32268, 409023.571278, 3659574.955186
32269, 409023.450031, 3659574.967399
32270, 409023.450031, 3659574.967399
32271, 409023.450031, 3659574.967399
32272, 409023.450031, 3659574.967399
32273, 409023.319449, 3659574.979699
32274, 409023.319449, 3659574.979699
32275, 409023.319449, 3659574.979699
32276, 409023.319449, 3659574.979699
32277, 409023.188763, 3659574.980913
32278, 409023.188763, 3659574.980913
32279, 409023.188763, 3659574.980913
32280, 409023.188763, 3659574.980913
32281, 409023.057975, 3659574.971039
32282, 409023.057975, 3659574.971039
32283, 409023.057975, 3659574.971039
32284, 409023.057975, 3659574.971039
32285, 409022.917750, 3659574.950165
32286, 409022.917750, 3659574.950165
32287, 409022.917750, 3659574.950165
32288, 409022.917750, 3659574.950165
32289, 409022.786962, 3659574.940292
32290, 409022.786962, 3659574.940292
32291, 409022.786962, 3659574.940292
32292, 409022.786962, 3659574.940292
32293, 409022.656277, 3659574.941505
32294, 409022.656277, 3659574.941505
32295, 409022.656277, 3659574.941505
32296, 409022.656277, 3659574.941505
32297, 409022.525695, 3659574.953805
32298, 409022.525695, 3659574.953805
32299, 409022.525695, 3659574.953805
32300, 409022.525695, 3659574.953805
32301, 409022.385572, 3659574.944018
32302, 409022.385572, 3659574.944018
32303, 409022.385572, 3659574.944018
32304, 409022.385572, 3659574.944018
32305, 409022.254887, 3659574.945231
32306, 409022.254887, 3659574.945231
32307, 409022.254887, 3659574.945231
32308, 409022.254887, 3659574.945231
32309, 409022.124099, 3659574.935358
32310, 409022.124099, 3659574.935358
32311, 409022.124099, 3659574.935358
32312, 409022.124099, 3659574.935358
32313, 409021.993311, 3659574.925484
