id,x,y,plot_id
13572,409082.8890374318,3659539.7665909403,12W1040
13573,409083.06639639346,3659539.7649455555,12W1040
13574,409083.06639639346,3659539.7649455555,12W1040
13575,409083.06639639346,3659539.7649455555,12W1040
13576,409083.06639639346,3659539.7649455555,12W1040
13577,409083.2344206731,3659539.7633867725,12W1040
13578,409083.2344206731,3659539.7633867725,12W1040
13579,409083.2344206731,3659539.7633867725,12W1040
13580,409083.2344206731,3659539.7633867725,12W1040
13581,409083.41167678137,3659539.750654605,12W1040
13582,409083.41167678137,3659539.750654605,12W1040
13583,409083.41167678137,3659539.750654605,12W1040
13584,409083.41167678137,3659539.750654605,12W1040
13585,409083.58903574315,3659539.7490092292,12W1040
13586,409083.58903574315,3659539.7490092292,12W1040
13587,409083.58903574315,3659539.7490092292,12W1040
13588,409083.58903574315,3659539.7490092292,12W1040
13589,409083.7662918531,3659539.7362770676,12W1040
13590,409083.7662918531,3659539.7362770676,12W1040
13591,409083.7662918531,3659539.7362770676,12W1040
13592,409083.7662918531,3659539.7362770676,12W1040
13593,409083.9435479623,3659539.7235449096,12W1040
13594,409083.9435479623,3659539.7235449096,12W1040
13595,409083.9435479623,3659539.7235449096,12W1040
13596,409083.9435479623,3659539.7235449096,12W1040
13597,409084.1208040718,3659539.7108127535,12W1040
13598,409084.1208040718,3659539.7108127535,12W1040
13599,409084.1208040718,3659539.7108127535,12W1040
13600,409084.1208040718,3659539.7108127535,12W1040
13601,409084.29816303396,3659539.709167391,12W1040
13602,409084.29816303396,3659539.709167391,12W1040
13603,409084.29816303396,3659539.709167391,12W1040
13604,409084.29816303396,3659539.709167391,12W1040
13605,409084.4754191452,3659539.6964352443,12W1040
13606,409084.4754191452,3659539.6964352443,12W1040
13607,409084.4754191452,3659539.6964352443,12W1040
13608,409084.4754191452,3659539.6964352443,12W1040
13609,409084.6526752556,3659539.683703098,12W1040
13610,409084.6526752556,3659539.683703098,12W1040
13611,409084.6526752556,3659539.683703098,12W1040
13612,409084.6526752556,3659539.683703098,12W1040
13613,409084.83936890017,3659539.6819711477,12W1040
13614,409084.83936890017,3659539.6819711477,12W1040
13615,409084.83936890017,3659539.6819711477,12W1040
13616,409084.83936890017,3659539.6819711477,12W1040
13617,409085.0166250111,3659539.6692390093,12W1040
13618,409085.0166250111,3659539.6692390093,12W1040
13619,409085.0166250111,3659539.6692390093,12W1040
13620,409085.0166250111,3659539.6692390093,12W1040
13621,409085.2032158056,3659539.656420277,12W1040
13622,409085.2032158056,3659539.656420277,12W1040
13623,409085.2032158056,3659539.656420277,12W1040
13624,409085.2032158056,3659539.656420277,12W1040
13625,409085.3805747695,3659539.654774933,12W1040
13626,409085.3805747695,3659539.654774933,12W1040
13627,409085.3805747695,3659539.654774933,12W1040
13628,409085.3805747695,3659539.654774933,12W1040
13629,409085.5672684143,3659539.6530429963,12W1040
13630,409085.5672684143,3659539.6530429963,12W1040
13631,409085.5672684143,3659539.6530429963,12W1040
13632,409085.5672684143,3659539.6530429963,12W1040
13633,409085.7446273769,3659539.6513976594,12W1040
13634,409085.7446273769,3659539.6513976594,12W1040
13635,409085.7446273769,3659539.6513976594,12W1040
13636,409085.7446273769,3659539.6513976594,12W1040
13637,409085.9219863395,3659539.6497523263,12W1040
13638,409085.9219863395,3659539.6497523263,12W1040
13639,409085.9219863395,3659539.6497523263,12W1040
13640,409085.9219863395,3659539.6497523263,12W1040
13641,409086.0993453021,3659539.648106995,12W1040
13642,409086.0993453021,3659539.648106995,12W1040
13643,409086.0993453021,3659539.648106995,12W1040
13644,409086.0993453021,3659539.648106995,12W1040
13645,409086.2768071158,3659539.6575484565,12W1040
13646,409086.2768071158,3659539.6575484565,12W1040
13647,409086.2768071158,3659539.6575484565,12W1040
13648,409086.2768071158,3659539.6575484565,12W1040
13649,409086.454268928,3659539.6669899207,12W1040
13650,409086.454268928,3659539.6669899207,12W1040
13651,409086.454268928,3659539.6669899207,12W1040
13652,409086.454268928,3659539.6669899207,12W1040
13653,409086.6315250404,3659539.654257812,12W1040
13654,409086.6315250404,3659539.654257812,12W1040
13655,409086.6315250404,3659539.654257812,12W1040
13656,409086.6315250404,3659539.654257812,12W1040
13657,409086.8086783025,3659539.630438917,12W1040
13658,409086.8086783025,3659539.630438917,12W1040
13659,409086.8086783025,3659539.630438917,12W1040
13660,409086.8086783025,3659539.630438917,12W1040
13669,409087.35008987447,3659539.6254163887,12W1040
13670,409087.35008987447,3659539.6254163887,12W1040
13671,409087.35008987447,3659539.6254163887,12W1040
13672,409087.35008987447,3659539.6254163887,12W1040
13673,409087.5275516855,3659539.6348578725,12W1040
13674,409087.5275516855,3659539.6348578725,12W1040
13675,409087.5275516855,3659539.6348578725,12W1040
13676,409087.5275516855,3659539.6348578725,12W1040
13677,409087.7050134974,3659539.644299359,12W1040
13678,409087.7050134974,3659539.644299359,12W1040
13679,409087.7050134974,3659539.644299359,12W1040
13680,409087.7050134974,3659539.644299359,12W1040
13681,409087.8823724581,3659539.6426540613,12W1040
13682,409087.8823724581,3659539.6426540613,12W1040
13683,409087.8823724581,3659539.6426540613,12W1040
13684,409087.8823724581,3659539.6426540613,12W1040
13685,409088.0689632552,3659539.629835384,12W1040
13686,409088.0689632552,3659539.629835384,12W1040
13687,409088.0689632552,3659539.629835384,12W1040
13688,409088.0689632552,3659539.629835384,12W1040
13705,409088.9838649594,3659539.6324359654,12W1040
13706,409088.9838649594,3659539.6324359654,12W1040
13707,409088.9838649594,3659539.6324359654,12W1040
13708,409088.9838649594,3659539.6324359654,12W1040
13709,409089.17066144984,3659539.641790885,12W1040
13710,409089.17066144984,3659539.641790885,12W1040
13711,409089.17066144984,3659539.641790885,12W1040
13712,409089.17066144984,3659539.641790885,12W1040
13733,409090.27215394797,3659539.6315729343,12W1040
13734,409090.27215394797,3659539.6315729343,12W1040
13735,409090.27215394797,3659539.6315729343,12W1040
13736,409090.27215394797,3659539.6315729343,12W1040
13737,409090.44951290917,3659539.629927682,12W1040
13738,409090.44951290917,3659539.629927682,12W1040
13739,409090.44951290917,3659539.629927682,12W1040
13740,409090.44951290917,3659539.629927682,12W1040
13761,409091.5231042037,3659539.6310564377,12W1040
13762,409091.5231042037,3659539.6310564377,12W1040
13763,409091.5231042037,3659539.6310564377,12W1040
13764,409091.5231042037,3659539.6310564377,12W1040
13765,409091.7005660083,3659539.640497995,12W1040
13766,409091.7005660083,3659539.640497995,12W1040
13767,409091.7005660083,3659539.640497995,12W1040
13768,409091.7005660083,3659539.640497995,12W1040
13769,409091.868590288,3659539.63893936,12W1040
13770,409091.868590288,3659539.63893936,12W1040
13771,409091.868590288,3659539.63893936,12W1040
13772,409091.868590288,3659539.63893936,12W1040
13773,409092.0551810868,3659539.6261207596,12W1040
13774,409092.0551810868,3659539.6261207596,12W1040
13775,409092.0551810868,3659539.6261207596,12W1040
13776,409092.0551810868,3659539.6261207596,12W1040
10561,409073.1144923753,3659535.710459947,12W1045
10562,409073.1144923753,3659535.710459947,12W1045
10563,409073.1144923753,3659535.710459947,12W1045
10564,409073.1144923753,3659535.710459947,12W1045
10565,409072.9373390663,3659535.734279089,12W1045
10566,409072.9373390663,3659535.734279089,12W1045
10567,409072.9373390663,3659535.734279089,12W1045
10568,409072.9373390663,3659535.734279089,12W1045
10569,409072.7696233105,3659535.7690984127,12W1045
10570,409072.7696233105,3659535.7690984127,12W1045
10571,409072.7696233105,3659535.7690984127,12W1045
10572,409072.7696233105,3659535.7690984127,12W1045
10573,409072.5830324506,3659535.7819173797,12W1045
10574,409072.5830324506,3659535.7819173797,12W1045
10575,409072.5830324506,3659535.7819173797,12W1045
10576,409072.5830324506,3659535.7819173797,12W1045
10577,409072.40567341266,3659535.783562953,12W1045
10578,409072.40567341266,3659535.783562953,12W1045
10579,409072.40567341266,3659535.783562953,12W1045
10580,409072.40567341266,3659535.783562953,12W1045
10581,409072.2282115089,3659535.7741217418,12W1045
10582,409072.2282115089,3659535.7741217418,12W1045
10583,409072.2282115089,3659535.7741217418,12W1045
10584,409072.2282115089,3659535.7741217418,12W1045
10585,409072.0507496047,3659535.764680533,12W1045
10586,409072.0507496047,3659535.764680533,12W1045
10587,409072.0507496047,3659535.764680533,12W1045
10588,409072.0507496047,3659535.764680533,12W1045
10589,409071.864055879,3659535.766412726,12W1045
10590,409071.864055879,3659535.766412726,12W1045
10591,409071.864055879,3659535.766412726,12W1045
10592,409071.864055879,3659535.766412726,12W1045
10593,409071.6773621545,3659535.7681449223,12W1045
10594,409071.6773621545,3659535.7681449223,12W1045
10595,409071.6773621545,3659535.7681449223,12W1045
10596,409071.6773621545,3659535.7681449223,12W1045
10597,409071.4905655633,3659535.7587903347,12W1045
10598,409071.4905655633,3659535.7587903347,12W1045
10599,409071.4905655633,3659535.7587903347,12W1045
10600,409071.4905655633,3659535.7587903347,12W1045
10601,409071.3037689704,3659535.74943575,12W1045
10602,409071.3037689704,3659535.74943575,12W1045
10603,409071.3037689704,3659535.74943575,12W1045
10604,409071.3037689704,3659535.74943575,12W1045
10605,409071.12640993024,3659535.7510813465,12W1045
10606,409071.12640993024,3659535.7510813465,12W1045
10607,409071.12640993024,3659535.7510813465,12W1045
10608,409071.12640993024,3659535.7510813465,12W1045
10609,409070.9398190724,3659535.7639003457,12W1045
10610,409070.9398190724,3659535.7639003457,12W1045
10611,409070.9398190724,3659535.7639003457,12W1045
10612,409070.9398190724,3659535.7639003457,12W1045
10613,409070.7531253486,3659535.76563256,12W1045
10614,409070.7531253486,3659535.76563256,12W1045
10615,409070.7531253486,3659535.76563256,12W1045
10616,409070.7531253486,3659535.76563256,12W1045
10617,409070.5664316212,3659535.767364777,12W1045
10618,409070.5664316212,3659535.767364777,12W1045
10619,409070.5664316212,3659535.767364777,12W1045
10620,409070.5664316212,3659535.767364777,12W1045
10621,409070.38907258224,3659535.7690103874,12W1045
10622,409070.38907258224,3659535.7690103874,12W1045
10623,409070.38907258224,3659535.7690103874,12W1045
10624,409070.38907258224,3659535.7690103874,12W1045
10625,409070.21161067515,3659535.7595692114,12W1045
10626,409070.21161067515,3659535.7595692114,12W1045
10627,409070.21161067515,3659535.7595692114,12W1045
10628,409070.21161067515,3659535.7595692114,12W1045
10629,409070.03435450414,3659535.7723016166,12W1045
10630,409070.03435450414,3659535.7723016166,12W1045
10631,409070.03435450414,3659535.7723016166,12W1045
10632,409070.03435450414,3659535.7723016166,12W1045
10633,409069.85699546384,3659535.7739472366,12W1045
10634,409069.85699546384,3659535.7739472366,12W1045
10635,409069.85699546384,3659535.7739472366,12W1045
10636,409069.85699546384,3659535.7739472366,12W1045
10637,409069.6704046073,3659535.786766259,12W1045
10638,409069.6704046073,3659535.786766259,12W1045
10639,409069.6704046073,3659535.786766259,12W1045
10640,409069.6704046073,3659535.786766259,12W1045
10641,409069.48381375114,3659535.7995852865,12W1045
10642,409069.48381375114,3659535.7995852865,12W1045
10643,409069.48381375114,3659535.7995852865,12W1045
10644,409069.48381375114,3659535.7995852865,12W1045
10645,409069.30645471235,3659535.801230916,12W1045
10646,409069.30645471235,3659535.801230916,12W1045
10647,409069.30645471235,3659535.801230916,12W1045
10648,409069.30645471235,3659535.801230916,12W1045
10649,409069.11976098624,3659535.802963161,12W1045
10650,409069.11976098624,3659535.802963161,12W1045
10651,409069.11976098624,3659535.802963161,12W1045
10652,409069.11976098624,3659535.802963161,12W1045
10653,409068.9328615222,3659535.7825218337,12W1045
10654,409068.9328615222,3659535.7825218337,12W1045
10655,409068.9328615222,3659535.7825218337,12W1045
10656,409068.9328615222,3659535.7825218337,12W1045
10657,409068.73683310946,3659535.7843406983,12W1045
10658,409068.73683310946,3659535.7843406983,12W1045
10659,409068.73683310946,3659535.7843406983,12W1045
10660,409068.73683310946,3659535.7843406983,12W1045
10661,409068.5502422539,3659535.7971597426,12W1045
10662,409068.5502422539,3659535.7971597426,12W1045
10663,409068.5502422539,3659535.7971597426,12W1045
10664,409068.5502422539,3659535.7971597426,12W1045
10665,409068.3635485286,3659535.798892002,12W1045
10666,409068.3635485286,3659535.798892002,12W1045
10667,409068.3635485286,3659535.798892002,12W1045
10668,409068.3635485286,3659535.798892002,12W1045
10669,409068.1861894893,3659535.800537652,12W1045
10670,409068.1861894893,3659535.800537652,12W1045
10671,409068.1861894893,3659535.800537652,12W1045
10672,409068.1861894893,3659535.800537652,12W1045
10673,409067.99959863327,3659535.813356708,12W1045
10674,409067.99959863327,3659535.813356708,12W1045
10675,409067.99959863327,3659535.813356708,12W1045
10676,409067.99959863327,3659535.813356708,12W1045
10677,409067.82223959407,3659535.8150023636,12W1045
10678,409067.82223959407,3659535.8150023636,12W1045
10679,409067.82223959407,3659535.8150023636,12W1045
10680,409067.82223959407,3659535.8150023636,12W1045
10681,409067.6448805537,3659535.816648024,12W1045
10682,409067.6448805537,3659535.816648024,12W1045
10683,409067.6448805537,3659535.816648024,12W1045
10684,409067.6448805537,3659535.816648024,12W1045
10685,409067.46741864446,3659535.8072068975,12W1045
10686,409067.46741864446,3659535.8072068975,12W1045
10687,409067.46741864446,3659535.8072068975,12W1045
10688,409067.46741864446,3659535.8072068975,12W1045
10689,409067.2899567336,3659535.7977657756,12W1045
10690,409067.2899567336,3659535.7977657756,12W1045
10691,409067.2899567336,3659535.7977657756,12W1045
10692,409067.2899567336,3659535.7977657756,12W1045
10693,409067.11259769386,3659535.799411445,12W1045
10694,409067.11259769386,3659535.799411445,12W1045
10695,409067.11259769386,3659535.799411445,12W1045
10696,409067.11259769386,3659535.799411445,12W1045
10697,409066.93523865286,3659535.8010571175,12W1045
10698,409066.93523865286,3659535.8010571175,12W1045
10699,409066.93523865286,3659535.8010571175,12W1045
10700,409066.93523865286,3659535.8010571175,12W1045
10417,409079.7141155453,3659535.649229932,12W1045
10418,409079.7141155453,3659535.649229932,12W1045
10419,409079.7141155453,3659535.649229932,12W1045
10420,409079.7141155453,3659535.649229932,12W1045
10421,409079.53675650666,3659535.650875376,12W1045
10422,409079.53675650666,3659535.650875376,12W1045
10423,409079.53675650666,3659535.650875376,12W1045
10424,409079.53675650666,3659535.650875376,12W1045
10425,409079.35939746915,3659535.6525208233,12W1045
10426,409079.35939746915,3659535.6525208233,12W1045
10427,409079.35939746915,3659535.6525208233,12W1045
10428,409079.35939746915,3659535.6525208233,12W1045
10429,409079.1727037444,3659535.6542528765,12W1045
10430,409079.1727037444,3659535.6542528765,12W1045
10431,409079.1727037444,3659535.6542528765,12W1045
10432,409079.1727037444,3659535.6542528765,12W1045
10433,409078.98611287895,3659535.667071723,12W1045
10434,409078.98611287895,3659535.667071723,12W1045
10435,409078.98611287895,3659535.667071723,12W1045
10436,409078.98611287895,3659535.667071723,12W1045
10437,409078.79952201387,3659535.679890572,12W1045
10438,409078.79952201387,3659535.679890572,12W1045
10439,409078.79952201387,3659535.679890572,12W1045
10440,409078.79952201387,3659535.679890572,12W1045
10441,409078.6128282894,3659535.681622636,12W1045
10442,409078.6128282894,3659535.681622636,12W1045
10443,409078.6128282894,3659535.681622636,12W1045
10444,409078.6128282894,3659535.681622636,12W1045
10445,409078.4261345661,3659535.683354704,12W1045
10446,409078.4261345661,3659535.683354704,12W1045
10447,409078.4261345661,3659535.683354704,12W1045
10448,409078.4261345661,3659535.683354704,12W1045
10449,409078.2394408427,3659535.6850867756,12W1045
10450,409078.2394408427,3659535.6850867756,12W1045
10451,409078.2394408427,3659535.6850867756,12W1045
10452,409078.2394408427,3659535.6850867756,12W1045
10453,409078.0621846645,3659535.6978190355,12W1045
10454,409078.0621846645,3659535.6978190355,12W1045
10455,409078.0621846645,3659535.6978190355,12W1045
10456,409078.0621846645,3659535.6978190355,12W1045
10457,409077.88482562604,3659535.6994645097,12W1045
10458,409077.88482562604,3659535.6994645097,12W1045
10459,409077.88482562604,3659535.6994645097,12W1045
10460,409077.88482562604,3659535.6994645097,12W1045
10461,409077.70736372913,3659535.6900231987,12W1045
10462,409077.70736372913,3659535.6900231987,12W1045
10463,409077.70736372913,3659535.6900231987,12W1045
10464,409077.70736372913,3659535.6900231987,12W1045
10465,409077.5205671446,3659535.6806684947,12W1045
10466,409077.5205671446,3659535.6806684947,12W1045
10467,409077.5205671446,3659535.6806684947,12W1045
10468,409077.5205671446,3659535.6806684947,12W1045
10469,409077.343310968,3659535.6934007676,12W1045
10470,409077.343310968,3659535.6934007676,12W1045
10471,409077.343310968,3659535.6934007676,12W1045
10472,409077.343310968,3659535.6934007676,12W1045
10473,409077.16584907024,3659535.6839594673,12W1045
10474,409077.16584907024,3659535.6839594673,12W1045
10475,409077.16584907024,3659535.6839594673,12W1045
10476,409077.16584907024,3659535.6839594673,12W1045
10477,409076.9697177987,3659535.674691378,12W1045
10478,409076.9697177987,3659535.674691378,12W1045
10479,409076.9697177987,3659535.674691378,12W1045
10480,409076.9697177987,3659535.674691378,12W1045
10481,409076.79225589876,3659535.665250084,12W1045
10482,409076.79225589876,3659535.665250084,12W1045
10483,409076.79225589876,3659535.665250084,12W1045
10484,409076.79225589876,3659535.665250084,12W1045
10485,409076.60556217434,3659535.6669821865,12W1045
10486,409076.60556217434,3659535.6669821865,12W1045
10487,409076.60556217434,3659535.6669821865,12W1045
10488,409076.60556217434,3659535.6669821865,12W1045
10489,409076.42820313596,3659535.668627687,12W1045
10490,409076.42820313596,3659535.668627687,12W1045
10491,409076.42820313596,3659535.668627687,12W1045
10492,409076.42820313596,3659535.668627687,12W1045
10493,409076.2415094103,3659535.670359797,12W1045
10494,409076.2415094103,3659535.670359797,12W1045
10495,409076.2415094103,3659535.670359797,12W1045
10496,409076.2415094103,3659535.670359797,12W1045
10497,409076.0641503718,3659535.6720053037,12W1045
10498,409076.0641503718,3659535.6720053037,12W1045
10499,409076.0641503718,3659535.6720053037,12W1045
10500,409076.0641503718,3659535.6720053037,12W1045
10501,409075.8775595089,3659535.6848242087,12W1045
10502,409075.8775595089,3659535.6848242087,12W1045
10503,409075.8775595089,3659535.6848242087,12W1045
10504,409075.8775595089,3659535.6848242087,12W1045
10505,409075.7002004706,3659535.686469723,12W1045
10506,409075.7002004706,3659535.686469723,12W1045
10507,409075.7002004706,3659535.686469723,12W1045
10508,409075.7002004706,3659535.686469723,12W1045
10509,409075.5135067461,3659535.6882018456,12W1045
10510,409075.5135067461,3659535.6882018456,12W1045
10511,409075.5135067461,3659535.6882018456,12W1045
10512,409075.5135067461,3659535.6882018456,12W1045
10513,409075.326710157,3659535.6788471844,12W1045
10514,409075.326710157,3659535.6788471844,12W1045
10515,409075.326710157,3659535.6788471844,12W1045
10516,409075.326710157,3659535.6788471844,12W1045
10517,409075.14001643343,3659535.680579315,12W1045
10518,409075.14001643343,3659535.680579315,12W1045
10519,409075.14001643343,3659535.680579315,12W1045
10520,409075.14001643343,3659535.680579315,12W1045
10521,409074.9626573935,3659535.682224842,12W1045
10522,409074.9626573935,3659535.682224842,12W1045
10523,409074.9626573935,3659535.682224842,12W1045
10524,409074.9626573935,3659535.682224842,12W1045
10525,409074.7759636686,3659535.6839569793,12W1045
10526,409074.7759636686,3659535.6839569793,12W1045
10527,409074.7759636686,3659535.6839569793,12W1045
10528,409074.7759636686,3659535.6839569793,12W1045
10529,409074.5892699426,3659535.6856891206,12W1045
10530,409074.5892699426,3659535.6856891206,12W1045
10531,409074.5892699426,3659535.6856891206,12W1045
10532,409074.5892699426,3659535.6856891206,12W1045
10533,409074.40257621766,3659535.6874212646,12W1045
10534,409074.40257621766,3659535.6874212646,12W1045
10535,409074.40257621766,3659535.6874212646,12W1045
10536,409074.40257621766,3659535.6874212646,12W1045
10537,409074.21598535625,3659535.7002402013,12W1045
10538,409074.21598535625,3659535.7002402013,12W1045
10539,409074.21598535625,3659535.7002402013,12W1045
10540,409074.21598535625,3659535.7002402013,12W1045
10541,409074.029394494,3659535.7130591418,12W1045
10542,409074.029394494,3659535.7130591418,12W1045
10543,409074.029394494,3659535.7130591418,12W1045
10544,409074.029394494,3659535.7130591418,12W1045
10545,409073.8428036333,3659535.725878086,12W1045
10546,409073.8428036333,3659535.725878086,12W1045
10547,409073.8428036333,3659535.725878086,12W1045
10548,409073.8428036333,3659535.725878086,12W1045
10549,409073.65610990766,3659535.7276102444,12W1045
10550,409073.65610990766,3659535.7276102444,12W1045
10551,409073.65610990766,3659535.7276102444,12W1045
10552,409073.65610990766,3659535.7276102444,12W1045
10553,409073.4693133187,3659535.7182556186,12W1045
10554,409073.4693133187,3659535.7182556186,12W1045
10555,409073.4693133187,3659535.7182556186,12W1045
10556,409073.4693133187,3659535.7182556186,12W1045
13053,409060.24371534324,3659540.0432277857,12W1060
13054,409060.24371534324,3659540.0432277857,12W1060
13055,409060.24371534324,3659540.0432277857,12W1060
13056,409060.24371534324,3659540.0432277857,12W1060
13057,409060.4116367474,3659540.0305818236,12W1060
13058,409060.4116367474,3659540.0305818236,12W1060
13059,409060.4116367474,3659540.0305818236,12W1060
13060,409060.4116367474,3659540.0305818236,12W1060
13061,409060.5888928341,3659540.0178492414,12W1060
13062,409060.5888928341,3659540.0178492414,12W1060
13063,409060.5888928341,3659540.0178492414,12W1060
13064,409060.5888928341,3659540.0178492414,12W1060
13065,409060.77558648225,3659540.016116832,12W1060
13066,409060.77558648225,3659540.016116832,12W1060
13067,409060.77558648225,3659540.016116832,12W1060
13068,409060.77558648225,3659540.016116832,12W1060
13069,409060.9436107672,3659540.014557666,12W1060
13070,409060.9436107672,3659540.014557666,12W1060
13071,409060.9436107672,3659540.014557666,12W1060
13072,409060.9436107672,3659540.014557666,12W1060
13073,409061.1210726116,3659540.0239986735,12W1060
13074,409061.1210726116,3659540.0239986735,12W1060
13075,409061.1210726116,3659540.0239986735,12W1060
13076,409061.1210726116,3659540.0239986735,12W1060
13077,409061.30786913773,3659540.033353062,12W1060
13078,409061.30786913773,3659540.033353062,12W1060
13079,409061.30786913773,3659540.033353062,12W1060
13080,409061.30786913773,3659540.033353062,12W1060
13081,409061.4853309825,3659540.042794076,12W1060
13082,409061.4853309825,3659540.042794076,12W1060
13083,409061.4853309825,3659540.042794076,12W1060
13084,409061.4853309825,3659540.042794076,12W1060
13085,409061.6719217519,3659540.0299748937,12W1060
13086,409061.6719217519,3659540.0299748937,12W1060
13087,409061.6719217519,3659540.0299748937,12W1060
13088,409061.6719217519,3659540.0299748937,12W1060
13089,409061.85840964527,3659540.006068927,12W1060
13090,409061.85840964527,3659540.006068927,12W1060
13091,409061.85840964527,3659540.006068927,12W1060
13092,409061.85840964527,3659540.006068927,12W1060
13093,409062.0262281726,3659539.9823362026,12W1060
13094,409062.0262281726,3659539.9823362026,12W1060
13095,409062.0262281726,3659539.9823362026,12W1060
13096,409062.0262281726,3659539.9823362026,12W1060
13097,409062.2035871387,3659539.9806904397,12W1060
13098,409062.2035871387,3659539.9806904397,12W1060
13099,409062.2035871387,3659539.9806904397,12W1060
13100,409062.2035871387,3659539.9806904397,12W1060
13101,409062.39048654225,3659540.0011316384,12W1060
13102,409062.39048654225,3659540.0011316384,12W1060
13103,409062.39048654225,3659540.0011316384,12W1060
13104,409062.39048654225,3659540.0011316384,12W1060
13105,409062.55871657934,3659540.021746078,12W1060
13106,409062.55871657934,3659540.021746078,12W1060
13107,409062.55871657934,3659540.021746078,12W1060
13108,409062.55871657934,3659540.021746078,12W1060
13109,409062.7361784212,3659540.0311871143,12W1060
13110,409062.7361784212,3659540.0311871143,12W1060
13111,409062.7361784212,3659540.0311871143,12W1060
13112,409062.7361784212,3659540.0311871143,12W1060
13113,409062.9135373861,3659540.0295413644,12W1060
13114,409062.9135373861,3659540.0295413644,12W1060
13115,409062.9135373861,3659540.0295413644,12W1060
13116,409062.9135373861,3659540.0295413644,12W1060
13117,409063.1001281568,3659540.0167222093,12W1060
13118,409063.1001281568,3659540.0167222093,12W1060
13119,409063.1001281568,3659540.0167222093,12W1060
13120,409063.1001281568,3659540.0167222093,12W1060
13121,409063.277487123,3659540.0150764654,12W1060
13122,409063.277487123,3659540.0150764654,12W1060
13123,409063.277487123,3659540.0150764654,12W1060
13124,409063.277487123,3659540.0150764654,12W1060
13125,409063.45484608796,3659540.013430725,12W1060
13126,409063.45484608796,3659540.013430725,12W1060
13127,409063.45484608796,3659540.013430725,12W1060
13128,409063.45484608796,3659540.013430725,12W1060
13129,409063.6321021772,3659540.0006981995,12W1060
13130,409063.6321021772,3659540.0006981995,12W1060
13131,409063.6321021772,3659540.0006981995,12W1060
13132,409063.6321021772,3659540.0006981995,12W1060
13133,409063.80946114345,3659539.9990524654,12W1060
13134,409063.80946114345,3659539.9990524654,12W1060
13135,409063.80946114345,3659539.9990524654,12W1060
13136,409063.80946114345,3659539.9990524654,12W1060
13137,409063.9962576659,3659540.008406906,12W1060
13138,409063.9962576659,3659540.008406906,12W1060
13139,409063.9962576659,3659540.008406906,12W1060
13140,409063.9962576659,3659540.008406906,12W1060
13141,409064.16438482364,3659540.017934585,12W1060
13142,409064.16438482364,3659540.017934585,12W1060
13143,409064.16438482364,3659540.017934585,12W1060
13144,409064.16438482364,3659540.017934585,12W1060
13145,409064.3417437882,3659540.0162888602,12W1060
13146,409064.3417437882,3659540.0162888602,12W1060
13147,409064.3417437882,3659540.0162888602,12W1060
13148,409064.3417437882,3659540.0162888602,12W1060
13149,409064.5189998792,3659540.0035563493,12W1060
13150,409064.5189998792,3659540.0035563493,12W1060
13151,409064.5189998792,3659540.0035563493,12W1060
13152,409064.5189998792,3659540.0035563493,12W1060
13153,409064.68692128605,3659539.9909104602,12W1060
13154,409064.68692128605,3659539.9909104602,12W1060
13155,409064.68692128605,3659539.9909104602,12W1060
13156,409064.68692128605,3659539.9909104602,12W1060
13157,409064.86438312515,3659540.0003515338,12W1060
13158,409064.86438312515,3659540.0003515338,12W1060
13159,409064.86438312515,3659540.0003515338,12W1060
13160,409064.86438312515,3659540.0003515338,12W1060
13161,409065.0324074088,3659539.998792438,12W1060
13162,409065.0324074088,3659539.998792438,12W1060
13163,409065.0324074088,3659539.998792438,12W1060
13164,409065.0324074088,3659539.998792438,12W1060
13165,409065.21899818163,3659539.985973325,12W1060
13166,409065.21899818163,3659539.985973325,12W1060
13167,409065.21899818163,3659539.985973325,12W1060
13168,409065.21899818163,3659539.985973325,12W1060
13169,409065.39646002004,3659539.9954144075,12W1060
13170,409065.39646002004,3659539.9954144075,12W1060
13171,409065.39646002004,3659539.9954144075,12W1060
13172,409065.39646002004,3659539.9954144075,12W1060
13173,409065.5737161122,3659539.9826819175,12W1060
13174,409065.5737161122,3659539.9826819175,12W1060
13175,409065.5737161122,3659539.9826819175,12W1060
13176,409065.5737161122,3659539.9826819175,12W1060
13177,409065.7511779501,3659539.992123007,12W1060
13178,409065.7511779501,3659539.992123007,12W1060
13179,409065.7511779501,3659539.992123007,12W1060
13180,409065.7511779501,3659539.992123007,12W1060
13181,409065.93787159666,3659539.990390696,12W1060
13182,409065.93787159666,3659539.990390696,12W1060
13183,409065.93787159666,3659539.990390696,12W1060
13184,409065.93787159666,3659539.990390696,12W1060
13185,409066.1151276881,3659539.977658216,12W1060
13186,409066.1151276881,3659539.977658216,12W1060
13187,409066.1151276881,3659539.977658216,12W1060
13188,409066.1151276881,3659539.977658216,12W1060
13189,409066.28325484437,3659539.9871859294,12W1060
13190,409066.28325484437,3659539.9871859294,12W1060
13191,409066.28325484437,3659539.9871859294,12W1060
13192,409066.28325484437,3659539.9871859294,12W1060
13193,409066.4606138086,3659539.985540244,12W1060
13194,409066.4606138086,3659539.985540244,12W1060
13195,409066.4606138086,3659539.985540244,12W1060
13196,409066.4606138086,3659539.985540244,12W1060
13197,409066.63807564514,3659539.9949813504,12W1060
13198,409066.63807564514,3659539.9949813504,12W1060
13199,409066.63807564514,3659539.9949813504,12W1060
13200,409066.63807564514,3659539.9949813504,12W1060
7937,409053.7928142189,3659531.9868625323,12W1061
