utc_tstamp,longitude,latitude,heading,elevation
1438946443,-96.6193111,39.1328511,3.1763898883,312.25
1438946443.2,-96.6193111,39.1328511,3.1771827846,312.25
1438946443.4,-96.6193111,39.1328511,3.1770785438,312.25
1438946443.6,-96.6193111,39.1328511,3.1771218519,312.25
1438946443.8,-96.6193111,39.1328511,3.1763700808,312.25
1438946444,-96.6193111,39.1328511,3.1763686669,312.26
1438946444.2,-96.6193111,39.1328511,3.1763700808,312.26
1438946444.4,-96.6193111,39.1328511,3.177161068,312.26
1438946444.6,-96.6193111,39.1328511,3.1747877879,312.25
1438946444.8,-96.6193111,39.1328511,3.1747877879,312.25
1438946445,-96.6193111,39.1328511,3.175599234,312.26
1438946445.2,-96.6193111,39.1328511,3.1748269329,312.26
1438946445.4,-96.6193111,39.1328511,3.1756186043,312.25
1438946445.6,-96.6193111,39.1328511,3.1763700808,312.26
1438946445.8,-96.6193111,39.1328511,3.175578505,312.26
1438946446,-96.6193111,39.1328511,3.1763294383,312.26
1438946446.2,-96.6193111,39.1328511,3.1771016281,312.26
1438946446.4,-96.6193111,39.1328511,3.1756786888,312.26
1438946446.6,-96.6193111,39.1328511,3.1763898883,312.26
1438946446.8,-96.6193111,39.1328511,3.1755978513,312.26
1438946447,-96.6193111,39.1328511,3.1763700808,312.26
1438946447.2,-96.6193111,39.1328511,3.1763700808,312.26
1438946447.4,-96.6193111,39.1328511,3.1771408235,312.25
1438946447.6,-96.6193111,39.1328511,3.1763280259,312.26
1438946447.8,-96.6193111,39.1328511,3.1763700808,312.26
1438946448,-96.6193111,39.1328511,3.1755785054,312.26
1438946448.2,-96.6193111,39.1328511,3.1771204062,312.26
1438946448.4,-96.6193111,39.1328511,3.1762885279,312.26
1438946448.6,-96.6193111,39.1328511,3.1762885279,312.26
1438946448.8,-96.6193111,39.1328511,3.177872301,312.26
1438946449,-96.6193111,39.1328511,3.1763898883,312.26
1438946449.2,-96.6193111,39.1328511,3.1763898883,312.26
1438946449.4,-96.6193111,39.1328511,3.1755172047,312.26
1438946449.6,-96.6193111,39.1328511,3.1763700808,312.26
1438946449.8,-96.6193111,39.1328511,3.1763280259,312.26
1438946450,-96.6193111,39.1328511,3.1756186039,312.26
1438946450.2,-96.6193111,39.1328511,3.1748662283,312.26
1438946450.4,-96.6193111,39.1328511,3.1771001845,312.26
1438946450.6,-96.6193111,39.1328511,3.1771204062,312.26
1438946450.8,-96.6193111,39.1328511,3.1763898883,312.25
1438946451,-96.6193111,39.1328511,3.1786022351,312.25
1438946451.2,-96.6193111,39.1328511,3.178663966,312.25
1438946451.4,-96.6193111,39.1328511,3.1771610684,312.25
1438946451.6,-96.6193111,39.1328511,3.1770799861,312.26
1438946451.8,-96.6193111,39.1328511,3.1763082657,312.25
1438946452,-96.6193111,39.1328512,3.1748662283,312.25
1438946452.2,-96.6193111,39.1328511,3.1756786888,312.25
1438946452.4,-96.6193111,39.1328511,3.1763898883,312.26
1438946452.6,-96.6193111,39.1328511,3.1756384963,312.25
1438946452.8,-96.6193111,39.1328511,3.1763488835,312.25
1438946453,-96.6193111,39.1328511,3.175578505,312.26
1438946453.2,-96.6193111,39.1328511,3.1771610684,312.26
1438946453.4,-96.6193111,39.1328511,3.1763898883,312.26
1438946453.6,-96.6193111,39.1328511,3.1756172196,312.26
1438946453.8,-96.6193111,39.1328511,3.1756384963,312.26
1438946454,-96.6193111,39.1328511,3.1756592737,312.26
1438946454.2,-96.6193111,39.1328511,3.1748472976,312.26
1438946454.4,-96.6193111,39.132851,3.177204528,312.26
1438946454.6,-96.6193111,39.1328511,3.1755978517,312.26
1438946454.8,-96.6193111,39.1328511,3.1778095783,312.26
1438946455,-96.6193111,39.1328511,3.1786022351,312.26
1438946455.2,-96.6193111,39.1328511,3.1779151244,312.26
1438946455.4,-96.6193111,39.1328511,3.177182785,312.26
1438946455.6,-96.6193111,39.1328511,3.1771610684,312.26
1438946455.8,-96.6193111,39.1328511,3.1763898883,312.26
1438946456,-96.6193111,39.1328511,3.1771218515,312.25
1438946456.2,-96.6193111,39.1328511,3.1762885275,312.26
1438946456.4,-96.6193111,39.1328511,3.1763898883,312.25
1438946456.6,-96.6193111,39.1328511,3.1771001845,312.25
1438946456.8,-96.6193111,39.1328511,3.1763294383,312.25
1438946457,-96.6193111,39.1328511,3.1747864397,312.25
1438946457.2,-96.6193111,39.1328511,3.1762871189,312.25
1438946457.4,-96.6193111,39.1328511,3.1763686668,312.26
1438946457.6,-96.6193111,39.1328511,3.1763700808,312.25
1438946457.8,-96.6193111,39.1328511,3.177162515,312.26
1438946458,-96.6193111,39.1328511,3.1764097183,312.26
1438946458.2,-96.6193111,39.1328511,3.1763898883,312.26
1438946458.4,-96.6193111,39.1328511,3.1763082657,312.25
1438946458.6,-96.6193111,39.1328511,3.1763488835,312.26
1438946458.8,-96.6193111,39.1328511,3.1763898883,312.26
1438946459,-96.6193111,39.1328511,3.1763686669,312.26
1438946459.2,-96.6193111,39.1328511,3.1763294383,312.26
1438946459.4,-96.6193111,39.1328511,3.1778929617,312.26
1438946459.6,-96.6193111,39.1328511,3.1763898883,312.26
1438946459.8,-96.6193111,39.1328511,3.1763898883,312.26
1438946460,-96.6193111,39.1328511,3.1771218515,312.26
1438946460.2,-96.6193111,39.1328511,3.1778929614,312.26
1438946460.4,-96.619311,39.1328511,3.1763082653,312.26
1438946460.6,-96.6193111,39.1328512,3.1756186039,312.25
1438946460.8,-96.6193111,39.1328511,3.1756592737,312.25
1438946501,-96.6193111,39.1328511,3.1770799861,312.26
1438946501.2,-96.6193111,39.1328511,3.1778929617,312.25
1438946501.4,-96.6193111,39.1328511,3.1763700808,312.25
1438946501.6,-96.6193111,39.1328511,3.1771001848,312.26
1438946501.8,-96.6193111,39.1328512,3.1756578873,312.26
1438946502,-96.6193111,39.1328511,3.1764717034,312.26
1438946502.2,-96.6193111,39.1328511,3.176450407,312.26
1438946502.4,-96.6193111,39.1328511,3.1779543287,312.26
1438946502.6,-96.6193111,39.1328511,3.1764111356,312.26
1438946502.8,-96.6193111,39.1328511,3.1771001845,312.26
1438946503,-96.6193111,39.1328511,3.1763686669,312.26
1438946503.2,-96.6193111,39.1328511,3.1763898883,312.26
1438946503.4,-96.6193111,39.1328511,3.177182785,312.26
1438946503.6,-96.6193111,39.1328511,3.1771218515,312.26
1438946503.8,-96.6193111,39.1328511,3.1771001845,312.26
1438946504,-96.6193111,39.1328511,3.1748472976,312.26
1438946504.2,-96.6193111,39.1328511,3.1763898883,312.26
1438946504.4,-96.6193111,39.1328511,3.1763280259,312.26
1438946504.6,-96.6193111,39.1328511,3.1771204062,312.26
1438946504.8,-96.6193111,39.1328511,3.1763898883,312.26
1438946505,-96.6193111,39.1328511,3.1772030777,312.26
1438946505.2,-96.6193111,39.1328511,3.1771218515,312.26
1438946505.4,-96.6193111,39.1328511,3.1755978513,312.26
1438946505.6,-96.6193111,39.1328511,3.177142098,312.26
1438946505.8,-96.6193111,39.1328511,3.1771408232,312.26
1438946506,-96.6193111,39.1328511,3.177182785,312.26
1438946506.2,-96.6193111,39.1328511,3.1763898883,312.26
1438946506.4,-96.6193111,39.1328511,3.1764504074,312.26
1438946506.6,-96.6193111,39.1328511,3.1756578877,312.26
1438946506.8,-96.6193111,39.1328511,3.1756995152,312.26
1438946507,-96.6193111,39.1328511,3.177872301,312.26
1438946507.2,-96.6193111,39.1328511,3.179588323,312.26
1438946507.4,-96.6193111,39.1328511,3.1771001845,312.25
1438946507.6,-96.6193111,39.1328511,3.1769976503,312.26
1438946507.8,-96.6193111,39.1328511,3.177204528,312.26
1438946508,-96.6193111,39.1328511,3.1778301912,312.25
1438946508.2,-96.619311,39.1328511,3.1770177786,312.26
1438946508.4,-96.6193111,39.1328511,3.1771001845,312.26
1438946508.6,-96.6193111,39.1328511,3.1778929617,312.26
1438946508.8,-96.6193111,39.1328511,3.1763294379,312.25
1438946509,-96.6193111,39.1328511,3.1786248161,312.25
1438946509.2,-96.6193111,39.1328511,3.1778316641,312.25
1438946509.4,-96.6193111,39.1328511,3.177161068,312.25
1438946509.6,-96.6193111,39.1328511,3.1778501906,312.25
1438946509.8,-96.6193111,39.1328511,3.1778929617,312.26
1438946510,-96.6193111,39.1328511,3.1755978517,312.26
1438946510.2,-96.619311,39.1328511,3.1755185821,312.25
1438946510.4,-96.6193111,39.1328511,3.177161068,312.25
1438946510.6,-96.6193111,39.1328511,3.1755378834,312.25
1438946510.8,-96.6193111,39.1328511,3.1755978517,312.25
1438946511,-96.6193111,39.1328511,3.1771001845,312.26
1438946511.2,-96.6193111,39.1328511,3.1763294383,312.26
1438946511.4,-96.6193111,39.1328511,3.1771218515,312.26
1438946511.6,-96.619311,39.1328511,3.1770799857,312.26
1438946511.8,-96.619311,39.1328511,3.1770799857,312.26
1438946512,-96.619311,39.1328511,3.1754979265,312.26
1438946512.2,-96.619311,39.1328511,3.1755185821,312.26
1438946512.4,-96.6193111,39.1328511,3.1771001845,312.26
1438946512.6,-96.6193111,39.1328511,3.175578505,312.26
1438946512.8,-96.6193111,39.1328511,3.1756578877,312.26
1438946513,-96.6193111,39.1328511,3.1778708261,312.25
1438946513.2,-96.6193111,39.1328511,3.175577124,312.26
1438946513.4,-96.6193111,39.1328511,3.1771610684,312.26
1438946513.6,-96.6193111,39.1328511,3.1771408235,312.26
1438946513.8,-96.6193111,39.1328511,3.1771016281,312.26
1438946514,-96.6193111,39.1328511,3.1763082653,312.25
1438946514.2,-96.6193111,39.1328511,3.1778316641,312.26
1438946514.4,-96.619311,39.1328511,3.1754979265,312.26
1438946514.6,-96.6193111,39.1328511,3.1763700808,312.25
1438946514.8,-96.6193111,39.1328511,3.1770393699,312.25
1438946515,-96.6193111,39.1328511,3.1755172043,312.25
1438946515.2,-96.6193111,39.1328511,3.1763488835,312.25
1438946515.4,-96.6193111,39.1328511,3.1771218515,312.25
1438946515.6,-96.6193111,39.1328511,3.1771001845,312.25
1438946515.8,-96.6193111,39.1328511,3.1756384963,312.26
1438946516,-96.6193111,39.1328511,3.1786428681,312.26
1438946516.2,-96.6193111,39.1328511,3.1785811842,312.26
1438946516.4,-96.6193111,39.1328511,3.1778501906,312.26
1438946516.6,-96.6193111,39.1328511,3.1778708261,312.26
1438946516.8,-96.6193111,39.1328511,3.1771001848,312.26
1438946517,-96.6193111,39.1328511,3.177872301,312.26
1438946517.2,-96.6193111,39.1328511,3.1771408235,312.26
1438946517.4,-96.6193111,39.1328511,3.1763700808,312.26
1438946517.6,-96.6193111,39.1328511,3.1778316641,312.26
1438946517.8,-96.6193111,39.1328511,3.1763488835,312.26
1438946518,-96.6193111,39.1328511,3.1763700808,312.26
1438946518.2,-96.6193111,39.1328511,3.1763082653,312.26
1438946518.4,-96.6193111,39.1328511,3.1763280259,312.26
1438946518.6,-96.6193111,39.1328511,3.1771204062,312.26
1438946518.8,-96.6193111,39.1328511,3.1771001845,312.26
1438946519,-96.6193111,39.1328511,3.1793957484,312.26
1438946519.2,-96.6193111,39.1328511,3.1786865972,312.26
1438946519.4,-96.6193111,39.1328511,3.1778316641,312.26
1438946519.6,-96.6193111,39.1328511,3.1778929614,312.26
1438946519.8,-96.6193111,39.1328511,3.1786639656,312.26
1438946520,-96.6193111,39.1328511,3.1777889896,312.26
1438946520.2,-96.6193111,39.1328511,3.1778095783,312.26
1438946520.4,-96.6193111,39.1328511,3.1771610684,312.26
1438946520.6,-96.6193111,39.1328511,3.1756186039,312.26
1438946520.8,-96.6193111,39.1328511,3.1764111356,312.26
1438946521,-96.6193111,39.1328511,3.1801901194,312.26
1438946521.2,-96.6193111,39.1328511,3.1802985231,312.26
1438946521.4,-96.6193111,39.1328511,3.177915124,312.26
1438946521.6,-96.6193111,39.1328511,3.1778316644,312.26
1438946521.8,-96.6193111,39.1328511,3.1778723006,312.26
1438946522,-96.6193111,39.1328511,3.1778723006,312.26
1438946522.2,-96.6193111,39.1328511,3.1763700808,312.26
1438946522.4,-96.6193111,39.1328511,3.176309676,312.26
1438946522.6,-96.6193111,39.1328511,3.1770799857,312.26
1438946522.8,-96.6193111,39.1328511,3.1763898883,312.26
1438946523,-96.6193111,39.1328511,3.176309676,312.26
1438946523.2,-96.6193111,39.1328511,3.1755172043,312.26
1438946523.4,-96.6193111,39.1328511,3.1755978513,312.26
1438946523.6,-96.6193111,39.1328511,3.175578505,312.26
1438946523.8,-96.6193111,39.1328511,3.1770799857,312.26
1438946524,-96.6193111,39.1328511,3.1763898883,312.26
1438946524.2,-96.6193111,39.1328511,3.1755978517,312.26
1438946524.4,-96.6193111,39.1328511,3.1763686669,312.26
1438946524.6,-96.6193111,39.1328511,3.1755591807,312.26
1438946524.8,-96.6193111,39.1328511,3.1747081816,312.26
1438946525,-96.6193111,39.1328511,3.175577124,312.26
1438946525.2,-96.6193111,39.1328511,3.1770799857,312.26
1438946525.4,-96.6193111,39.1328511,3.1763294379,312.26
1438946525.6,-96.6193111,39.1328511,3.1771001845,312.27
1438946525.8,-96.6193111,39.1328511,3.1771218515,312.26
1438946526,-96.6193111,39.1328511,3.177915124,312.26
1438946526.2,-96.6193111,39.1328511,3.1778723006,312.26
1438946526.4,-96.6193111,39.1328511,3.1771001845,312.26
1438946526.6,-96.6193111,39.1328511,3.1763898883,312.26
1438946526.8,-96.6193111,39.1328511,3.1755785054,312.26
1438946527,-96.6193111,39.1328511,3.1771218515,312.26
1438946527.2,-96.6193111,39.1328511,3.1763898883,312.26
1438946527.4,-96.6193111,39.1328511,3.177161068,312.26
1438946527.6,-96.6193111,39.1328511,3.177915124,312.26
1438946527.8,-96.6193111,39.1328511,3.1771827846,312.26
1438946528,-96.6193111,39.1328511,3.177182785,312.26
1438946528.2,-96.6193111,39.1328511,3.1764717034,312.26
1438946528.4,-96.6193111,39.1328511,3.177894438,312.25
1438946528.6,-96.6193111,39.1328511,3.1771218515,312.26
1438946528.8,-96.6193111,39.1328511,3.1755978517,312.26
1438946529,-96.6193111,39.1328511,3.1770598099,312.26
1438946529.2,-96.619311,39.1328511,3.1762885279,312.26
1438946529.4,-96.6193111,39.1328511,3.1771001845,312.26
1438946529.6,-96.6193111,39.1328511,3.1763898883,312.26
1438946529.8,-96.6193111,39.1328511,3.1748675817,312.26
1438946530,-96.6193111,39.1328512,3.1748865351,312.26
1438946530.2,-96.6193111,39.1328511,3.1748675817,312.26
1438946530.4,-96.6193111,39.1328511,3.1771218515,312.26
1438946530.6,-96.6193111,39.1328511,3.1771016281,312.26
1438946530.8,-96.6193111,39.1328511,3.176309676,312.26
1438946531,-96.6193111,39.1328511,3.1763488835,312.26
1438946531.2,-96.6193111,39.1328511,3.1762885275,312.26
1438946531.4,-96.6193111,39.1328511,3.177182785,312.26
1438946531.6,-96.6193111,39.1328511,3.1763686668,312.27
1438946531.8,-96.6193111,39.1328511,3.1763898883,312.26
1438946532,-96.6193111,39.1328511,3.1771610684,312.26
1438946532.2,-96.6193111,39.1328511,3.1748080238,312.26
1438946532.4,-96.6193111,39.1328511,3.1756186039,312.25
1438946532.6,-96.6193111,39.1328511,3.1756384963,312.26
1438946532.8,-96.6193111,39.1328511,3.175599234,312.26
1438946533,-96.6193111,39.1328511,3.1778095783,312.26
1438946533.2,-96.6193111,39.1328511,3.1778110499,312.26
1438946533.4,-96.6193111,39.1328511,3.1771001845,312.26
1438946533.6,-96.6193111,39.1328511,3.1778501906,312.26
1438946533.8,-96.6193111,39.1328511,3.1770785438,312.26
1438946534,-96.6193111,39.1328511,3.1748662283,312.26
1438946534.2,-96.6193111,39.1328511,3.174806674,312.26
1438946534.4,-96.6193111,39.1328511,3.1770785442,312.26
1438946534.6,-96.6193111,39.1328511,3.1770785442,312.26
1438946534.8,-96.6193111,39.1328511,3.1770785442,312.26
1438946535,-96.6193111,39.1328511,3.1771408235,312.26
1438946535.2,-96.6193111,39.1328511,3.1770799857,312.26
1438946535.4,-96.6193111,39.1328511,3.1778708257,312.26
1438946535.6,-96.6193111,39.1328511,3.1763082657,312.26
1438946535.8,-96.6193111,39.1328511,3.1770785438,312.26
1438946536,-96.6193111,39.1328511,3.1778708261,312.26
1438946536.2,-96.6193111,39.1328511,3.1786248161,312.26
1438946536.4,-96.6193111,39.1328511,3.1771610684,312.26
1438946536.6,-96.6193111,39.1328511,3.1771610684,312.26
1438946536.8,-96.6193111,39.1328511,3.1786459167,312.26
1438946537,-96.6193111,39.1328511,3.1763898883,312.25
1438946537.2,-96.6193111,39.1328511,3.1763488835,312.26
1438946537.4,-96.6193111,39.1328511,3.1755978513,312.26
1438946537.6,-96.6193111,39.1328511,3.1763082653,312.26
1438946537.8,-96.6193111,39.1328511,3.175578505,312.26
1438946538,-96.6193111,39.1328511,3.1786639656,312.25
1438946538.2,-96.6193111,39.1328511,3.1786639656,312.25
1438946538.4,-96.6193111,39.1328511,3.1771016281,312.25
1438946538.6,-96.6193111,39.1328511,3.177894438,312.25
1438946538.8,-96.6193111,39.1328511,3.1771827846,312.25
1438946539,-96.6193111,39.1328511,3.1770393699,312.25
1438946539.2,-96.619311,39.1328511,3.1785811842,312.25
1438946539.4,-96.6193111,39.1328511,3.1771204062,312.25
1438946539.6,-96.6193111,39.1328511,3.1770785438,312.25
1438946539.8,-96.6193111,39.1328511,3.1777889893,312.25
1438946540,-96.6193111,39.1328511,3.1756384963,312.26
1438946540.2,-96.6193111,39.1328511,3.1763082653,312.26
1438946540.4,-96.6193111,39.1328511,3.1763082653,312.26
1438946540.6,-96.6193111,39.1328511,3.1778929617,312.26
1438946540.8,-96.6193111,39.1328511,3.1778929617,312.26
1438946541,-96.6193111,39.1328511,3.1778723006,312.26
1438946541.2,-96.6193111,39.1328511,3.1770799857,312.26
1438946541.4,-96.6193111,39.1328511,3.1770177786,312.26
1438946541.6,-96.6193111,39.1328511,3.1755578012,312.26
1438946541.8,-96.6193111,39.1328511,3.1763488835,312.26
1438946542,-96.6193111,39.1328511,3.1779151244,312.26
1438946542.2,-96.6193111,39.1328511,3.1786233099,312.26
1438946542.4,-96.6193111,39.1328511,3.1763898883,312.26
1438946542.6,-96.6193111,39.1328511,3.1763898883,312.26
1438946542.8,-96.6193111,39.1328511,3.1778929617,312.26
1438946543,-96.6193111,39.1328511,3.1778095783,312.26
1438946543.2,-96.6193111,39.1328511,3.1771218515,312.26
1438946543.4,-96.6193111,39.1328511,3.1771218515,312.26
1438946543.6,-96.6193111,39.1328511,3.1771001845,312.26
1438946543.8,-96.6193111,39.1328511,3.1763700808,312.26
1438946544,-96.6193111,39.1328511,3.1756172196,312.26
1438946544.2,-96.6193111,39.1328511,3.1748865351,312.26
1438946544.4,-96.6193111,39.1328511,3.1763280259,312.26
1438946544.6,-96.6193111,39.1328511,3.1778929617,312.26
1438946544.8,-96.6193111,39.1328511,3.1763898883,312.26
1438946545,-96.6193111,39.1328511,3.1785405745,312.25
1438946545.2,-96.6193111,39.1328511,3.1778301912,312.26
1438946545.4,-96.6193111,39.1328511,3.17705837,312.26
1438946545.6,-96.6193111,39.1328511,3.1785796815,312.25
1438946545.8,-96.6193111,39.1328511,3.1793320703,312.25
1438946546,-96.6193111,39.1328511,3.177872301,312.26
1438946546.2,-96.6193111,39.1328511,3.1786037396,312.26
1438946546.4,-96.6193111,39.1328511,3.1770799857,312.26
1438946546.6,-96.6193111,39.1328511,3.1770799857,312.25
1438946546.8,-96.6193111,39.1328511,3.1763488835,312.25
1438946547,-96.6193111,39.1328511,3.1755978513,312.25
1438946547.2,-96.6193111,39.1328512,3.1748865351,312.26
1438946547.4,-96.6193111,39.1328511,3.1786022351,312.25
1438946547.6,-96.6193111,39.1328511,3.1763488835,312.26
1438946547.8,-96.6193111,39.1328511,3.1763686668,312.26
1438946548,-96.6193111,39.1328511,3.1786022351,312.25
1438946548.2,-96.6193111,39.1328511,3.1785811842,312.26
1438946548.4,-96.6193111,39.1328511,3.177142098,312.25
1438946548.6,-96.6193111,39.1328511,3.1762871189,312.26
1438946548.8,-96.6193111,39.1328511,3.1778316641,312.26
1438946549,-96.6193111,39.1328511,3.1777889893,312.26
1438946549.2,-96.6193111,39.1328511,3.1763686668,312.26
1438946549.4,-96.6193111,39.1328511,3.1763700808,312.26
1438946549.6,-96.6193111,39.1328511,3.1770785438,312.26
1438946549.8,-96.6193111,39.1328511,3.1778708261,312.26
1438946550,-96.6193111,39.1328511,3.1786428681,312.26
1438946550.2,-96.6193111,39.1328511,3.1793957487,312.26
1438946550.4,-96.6193111,39.1328511,3.1793726994,312.26
1438946550.6,-96.6193111,39.1328511,3.1786022351,312.26
1438946550.8,-96.6193111,39.1328511,3.1785811842,312.26
1438946551,-96.6193111,39.1328511,3.17705837,312.26
1438946551.2,-96.6193111,39.1328511,3.1778095787,312.26
1438946551.4,-96.6193111,39.1328511,3.1763082657,312.26
1438946551.6,-96.6193111,39.1328511,3.1777889896,312.26
1438946551.8,-96.6193111,39.1328511,3.1770799861,312.26
1438946552,-96.6193111,39.1328511,3.1763700808,312.26
1438946552.2,-96.6193111,39.1328511,3.1763700808,312.26
1438946552.4,-96.6193111,39.1328511,3.1771001848,312.26
1438946552.6,-96.6193111,39.1328511,3.1763700808,312.26
1438946552.8,-96.6193111,39.1328511,3.1771001845,312.26
1438946553,-96.6193111,39.1328511,3.1763700808,312.26
1438946553.2,-96.6193111,39.1328511,3.1771408235,312.26
1438946553.4,-96.6193111,39.1328511,3.1763686668,312.26
1438946553.6,-96.6193111,39.1328511,3.178663966,312.26
1438946553.8,-96.6193111,39.1328511,3.1778708261,312.26
1438946554,-96.6193111,39.1328511,3.1785811842,312.26
1438946554.2,-96.6193111,39.1328511,3.1800820939,312.26
1438946554.4,-96.6193111,39.1328511,3.1778501906,312.26
1438946554.6,-96.6193111,39.1328511,3.1786022351,312.26
1438946554.8,-96.6193111,39.1328511,3.1778708261,312.26
1438946555,-96.6193111,39.1328511,3.1770583696,312.26
1438946555.2,-96.6193111,39.1328511,3.1755578012,312.26
1438946555.4,-96.6193111,39.1328511,3.177872301,312.26
1438946555.6,-96.6193111,39.1328511,3.1786022351,312.26
1438946555.8,-96.6193111,39.1328511,3.1785796815,312.26
1438946556,-96.6193111,39.1328511,3.1793957487,312.26
1438946556.2,-96.6193111,39.1328511,3.1793957487,312.26
1438946556.4,-96.6193111,39.1328511,3.1786639656,312.26
1438946556.6,-96.6193111,39.1328511,3.1793742352,312.27
1438946556.8,-96.6193111,39.1328511,3.1786248161,312.27
1438946557.4,-96.6193111,39.1328511,3.1771001845,312.26
1438946557.6,-96.6193111,39.1328511,3.1770192172,312.26
1438946557.8,-96.6193111,39.1328511,3.1785405745,312.26
1438946558,-96.6193111,39.1328511,3.1762885279,312.26
1438946558.2,-96.6193111,39.1328511,3.1778095787,312.26
1438946558.4,-96.6193111,39.1328511,3.1771408232,312.26
1438946558.6,-96.6193111,39.1328511,3.1770785438,312.26
1438946558.8,-96.6193111,39.132851,3.1778301912,312.26
1438946559,-96.6193111,39.132851,3.1777889896,312.26
1438946559.2,-96.6193111,39.132851,3.1801681421,312.26
1438946559.4,-96.6193111,39.1328511,3.1778501906,312.26
1438946559.6,-96.6193111,39.1328511,3.1770799861,312.26
1438946559.8,-96.6193111,39.1328511,3.1770785442,312.26
1438946560,-96.6193111,39.1328511,3.1785405745,312.26
1438946560.2,-96.6193111,39.1328511,3.177913646,312.26
1438946560.4,-96.6193111,39.1328511,3.1770785442,312.26
1438946560.6,-96.6193111,39.1328511,3.1771408235,312.26
1438946560.8,-96.6193111,39.1328511,3.1771408235,312.26
1438946601,-96.6193111,39.1328511,3.1763488835,312.26
1438946601.2,-96.6193111,39.1328511,3.1771001848,312.26
1438946601.4,-96.6193111,39.1328511,3.1778708261,312.26
1438946601.6,-96.6193111,39.1328511,3.1770799857,312.26
1438946601.8,-96.6193111,39.1328511,3.1770799857,312.26
1438946602,-96.6193111,39.1328511,3.1778929617,312.26
1438946602.2,-96.6193111,39.1328511,3.1770583696,312.26
1438946602.4,-96.6193111,39.1328511,3.17705837,312.26
1438946602.6,-96.6193111,39.1328511,3.1771016281,312.26
1438946602.8,-96.6193111,39.1328511,3.1763700808,312.26
1438946603,-96.6193111,39.1328511,3.1762885279,312.26
1438946603.2,-96.6193111,39.1328511,3.1786022351,312.26
1438946603.4,-96.6193111,39.1328511,3.177872301,312.26
1438946603.6,-96.6193111,39.1328511,3.177162515,312.26
1438946603.8,-96.6193111,39.1328511,3.1786037396,312.27
1438946604,-96.6193111,39.1328511,3.1786865972,312.26
1438946604.2,-96.6193111,39.1328511,3.1772030777,312.25
1438946604.4,-96.6193111,39.1328511,3.1778929617,312.26
1438946604.6,-96.6193111,39.1328511,3.1786248161,312.26
1438946604.8,-96.6193111,39.1328511,3.1763898883,312.26
1438946605,-96.6193111,39.1328511,3.1779151244,312.26
1438946605.2,-96.6193111,39.1328511,3.1763898883,312.26
1438946605.4,-96.6193111,39.1328511,3.1770799857,312.26
1438946605.6,-96.6193111,39.1328511,3.1771827846,312.26
1438946605.8,-96.6193111,39.1328511,3.1770799857,312.25
1438946606,-96.6193111,39.132851,3.1770799861,312.26
1438946606.2,-96.6193111,39.1328511,3.1801665733,312.26
1438946606.4,-96.6193111,39.1328511,3.1786639656,312.26
1438946606.6,-96.6193111,39.1328511,3.1786022351,312.26
1438946606.8,-96.6193111,39.1328511,3.1771001845,312.27
1438946607,-96.6193111,39.1328511,3.1793957484,312.26
1438946607.2,-96.6193111,39.1328511,3.1786022351,312.26
1438946607.4,-96.6193111,39.1328511,3.1771408235,312.26
1438946607.6,-96.6193111,39.1328511,3.1786022351,312.26
1438946607.8,-96.6193111,39.1328511,3.1771001845,312.26
1438946608,-96.6193111,39.1328511,3.1771016281,312.26
1438946608.2,-96.6193111,39.1328511,3.1778929614,312.26
1438946608.4,-96.6193111,39.1328511,3.1771001845,312.26
1438946608.6,-96.6193111,39.1328511,3.1778929614,312.26
1438946608.8,-96.6193111,39.1328511,3.1770799857,312.26
1438946609,-96.6193111,39.132851,3.1770799861,312.26
1438946609.2,-96.6193111,39.132851,3.1785195707,312.26
1438946609.4,-96.6193111,39.1328511,3.1779136456,312.27
1438946609.6,-96.6193111,39.1328511,3.1771827846,312.27
1438946609.8,-96.6193111,39.1328511,3.177872301,312.27
1438946610,-96.6193111,39.1328511,3.1771827846,312.27
1438946610.2,-96.6193111,39.1328511,3.1779558087,312.26
1438946610.4,-96.6193111,39.1328511,3.1772030777,312.27
1438946610.6,-96.6193111,39.1328511,3.1779558087,312.26
1438946610.8,-96.6193111,39.1328511,3.1770785442,312.26
1438946611,-96.6193111,39.1328511,3.1771625154,312.26
1438946611.2,-96.6193111,39.1328511,3.1778929617,312.26
1438946611.4,-96.6193111,39.1328511,3.1778301912,312.26
1438946611.6,-96.6193111,39.1328511,3.1786865972,312.26
1438946611.8,-96.6193111,39.1328511,3.1786459167,312.26
1438946612,-96.6193111,39.1328511,3.1779136456,312.26
1438946612.2,-96.6193111,39.1328511,3.1778929617,312.26
1438946612.4,-96.6193111,39.1328511,3.1770393699,312.26
1438946612.6,-96.6193111,39.1328511,3.1786233099,312.26
1438946612.8,-96.6193111,39.1328511,3.177162515,312.26
1438946613,-96.6193111,39.1328511,3.1786233099,312.26
1438946613.2,-96.6193111,39.1328511,3.1786233099,312.26
1438946613.4,-96.6193111,39.1328511,3.1763082657,312.26
1438946613.6,-96.6193111,39.1328511,3.1778316641,312.26
1438946613.8,-96.6193111,39.1328511,3.1763082657,312.26
1438946614,-96.6193111,39.1328511,3.1763082653,312.26
1438946614.2,-96.6193111,39.1328511,3.1763700808,312.26
1438946614.4,-96.6193111,39.1328511,3.1778708261,312.26
1438946614.6,-96.6193111,39.1328511,3.1778929617,312.25
1438946614.8,-96.6193111,39.1328511,3.1771204062,312.26
