sensor_ID,utc_time,utc_date,channel_1_output,channel_2_output,channel_3_output,calculated_vi_1,calculated_vi_2
CCL_AC000259,165921.2,070515,0.05340,0.54900,0.11610,0.82300,0.65100
CCL_AC000304,165921.2,070515,0.05170,0.67680,0.11460,0.85800,4.90500
CCL_AC000259,165921.2,070515,0.05460,0.57930,0.11410,0.82800,0.67100
CCL_AC000304,165921.2,070515,0.05120,0.67880,0.11660,0.86000,4.82400
CCL_AC000259,165921.2,070515,0.05410,0.60770,0.11510,0.83600,0.68200
CCL_AC000304,165921.2,070515,0.05150,0.68940,0.12170,0.86100,4.66500
CCL_AC000259,165921.4,070515,0.05520,0.61180,0.11500,0.83400,0.68400
CCL_AC000304,165921.4,070515,0.05060,0.68850,0.12720,0.86300,4.41100
CCL_AC000259,165921.4,070515,0.05440,0.61770,0.10760,0.83800,0.70300
CCL_AC000304,165921.4,070515,0.04990,0.67550,0.12330,0.86200,4.47900
CCL_AC000259,165921.6,070515,0.05340,0.60630,0.11420,0.83800,0.68300
CCL_AC000304,165921.6,070515,0.04710,0.65580,0.12520,0.86600,4.23600
CCL_AC000259,165921.6,070515,0.05230,0.60150,0.10980,0.84000,0.69100
CCL_AC000304,165921.6,070515,0.04530,0.61920,0.11220,0.86400,4.51900
CCL_AC000259,165921.8,070515,0.05350,0.61330,0.11390,0.84000,0.68700
CCL_AC000304,165921.8,070515,0.04390,0.62760,0.10680,0.86900,4.87600
CCL_AC000259,165921.8,070515,0.05580,0.65370,0.12580,0.84300,0.67700
CCL_AC000304,165921.8,070515,0.04650,0.64980,0.10950,0.86600,4.93300
CCL_AC000259,165922.0,070515,0.05520,0.65770,0.11880,0.84500,0.69400
CCL_AC000304,165922.0,070515,0.04960,0.68630,0.12450,0.86500,4.51400
CCL_AC000259,165922.0,070515,0.05260,0.61310,0.11640,0.84200,0.68100
CCL_AC000304,165922.0,070515,0.05030,0.69360,0.12150,0.86500,4.71100
CCL_AC000259,165922.2,070515,0.05120,0.56030,0.10680,0.83300,0.68000
CCL_AC000304,165922.2,070515,0.05230,0.71300,0.12730,0.86300,4.60200
CCL_AC000259,165922.2,070515,0.04880,0.50710,0.11180,0.82400,0.63900
CCL_AC000304,165922.2,070515,0.05220,0.70950,0.11800,0.86300,5.01400
CCL_AC000259,165922.4,070515,0.04760,0.45230,0.10010,0.81000,0.63800
CCL_AC000304,165922.4,070515,0.05270,0.73680,0.12860,0.86700,4.73000
CCL_AC000259,165922.4,070515,0.04470,0.39410,0.08900,0.79600,0.63200
CCL_AC000304,165922.4,070515,0.05620,0.75210,0.13590,0.86100,4.53400
CCL_AC000259,165922.6,070515,0.04470,0.34870,0.08380,0.77300,0.61200
CCL_AC000304,165922.6,070515,0.05620,0.74940,0.13060,0.86000,4.73800
CCL_AC000259,165922.6,070515,0.04270,0.30800,0.07990,0.75700,0.58800
CCL_AC000304,165922.6,070515,0.05730,0.72590,0.13150,0.85400,4.52100
CCL_AC000259,165922.8,070515,0.04370,0.27430,0.07590,0.72500,0.56600
CCL_AC000304,165922.8,070515,0.05510,0.72810,0.13210,0.85900,4.51200
CCL_AC000259,165922.8,070515,0.04490,0.24650,0.06490,0.69200,0.58300
CCL_AC000304,165922.8,070515,0.05260,0.67320,0.12050,0.85500,4.58700
CCL_AC000259,165923.0,070515,0.04690,0.21510,0.07350,0.64200,0.49100
CCL_AC000304,165923.0,070515,0.04770,0.59950,0.11120,0.85300,4.39000
CCL_AC000259,165923.0,070515,0.04820,0.18520,0.06180,0.58700,0.50000
CCL_AC000304,165923.0,070515,0.04480,0.55400,0.11020,0.85000,4.02500
CCL_AC000259,165923.2,070515,0.05310,0.15700,0.06120,0.49500,0.43900
CCL_AC000304,165923.2,070515,0.04310,0.49630,0.10570,0.84000,3.69600
CCL_AC000259,165923.2,070515,0.05570,0.13000,0.06150,0.40000,0.35800
CCL_AC000304,165923.2,070515,0.04250,0.44820,0.10200,0.82700,3.39200
CCL_AC000259,165923.4,070515,0.06070,0.11180,0.06000,0.29600,0.30100
CCL_AC000304,165923.4,070515,0.04050,0.40070,0.09670,0.81600,3.14500
CCL_AC000259,165923.6,070515,0.06430,0.10520,0.05900,0.24100,0.28100
CCL_AC000304,165923.6,070515,0.04090,0.34820,0.08240,0.79000,3.22400
CCL_AC000259,165923.6,070515,0.06670,0.10090,0.05500,0.20400,0.29500
CCL_AC000304,165923.6,070515,0.04040,0.26140,0.06740,0.73200,2.88100
CCL_AC000259,165923.8,070515,0.06620,0.09980,0.04890,0.20300,0.34200
CCL_AC000304,165923.8,070515,0.04150,0.18980,0.05760,0.64200,2.29600
CCL_AC000259,165923.8,070515,0.06390,0.10130,0.04960,0.22600,0.34300
CCL_AC000304,165923.8,070515,0.04390,0.13940,0.05560,0.52100,1.50500
CCL_AC000259,165924.0,070515,0.06330,0.09670,0.05480,0.20900,0.27700
CCL_AC000304,165924.0,070515,0.04640,0.10470,0.04850,0.38600,1.16100
CCL_AC000259,165924.0,070515,0.06470,0.09850,0.05080,0.20700,0.32000
CCL_AC000304,165924.0,070515,0.04990,0.08680,0.05090,0.27000,0.70400
CCL_AC000259,165924.2,070515,0.06520,0.09790,0.05670,0.20000,0.26600
CCL_AC000304,165924.2,070515,0.05280,0.07390,0.04740,0.16600,0.56000
CCL_AC000259,165924.2,070515,0.06560,0.10010,0.05260,0.20800,0.31100
CCL_AC000304,165924.2,070515,0.05370,0.06680,0.04610,0.10900,0.45000
CCL_AC000259,165924.2,070515,0.06450,0.09770,0.05070,0.20500,0.31700
CCL_AC000304,165924.2,070515,0.05610,0.06800,0.03630,0.09600,0.87400
CCL_AC000259,165924.4,070515,0.06320,0.10060,0.04400,0.22800,0.39100
CCL_AC000304,165924.4,070515,0.05590,0.06720,0.04350,0.09100,0.54400
CCL_AC000259,165924.6,070515,0.06240,0.09590,0.05420,0.21200,0.27800
CCL_AC000304,165924.6,070515,0.05580,0.05910,0.05180,0.02800,0.14000
CCL_AC000259,165924.6,070515,0.06160,0.09000,0.04460,0.18700,0.33700
CCL_AC000304,165924.6,070515,0.05730,0.06760,0.05790,0.08300,0.16900
CCL_AC000259,165924.8,070515,0.05980,0.09400,0.04360,0.22200,0.36700
CCL_AC000304,165924.8,070515,0.05650,0.06320,0.05200,0.05600,0.21600
CCL_AC000259,165924.8,070515,0.05730,0.11440,0.04620,0.33200,0.42500
CCL_AC000304,165924.8,070515,0.05580,0.06830,0.05110,0.10000,0.33700
CCL_AC000259,165925.0,070515,0.05610,0.13080,0.05620,0.40000,0.39900
CCL_AC000304,165925.0,070515,0.05790,0.06830,0.04500,0.08300,0.51900
CCL_AC000259,165925.0,070515,0.05530,0.16200,0.06560,0.49100,0.42400
CCL_AC000304,165925.0,070515,0.05860,0.07010,0.04650,0.09000,0.50700
CCL_AC000259,165925.2,070515,0.05310,0.22530,0.07190,0.61900,0.51600
CCL_AC000304,165925.2,070515,0.05990,0.06960,0.04810,0.07500,0.44800
CCL_AC000259,165925.2,070515,0.05450,0.33620,0.09460,0.72100,0.56100
CCL_AC000304,165925.2,070515,0.06100,0.06870,0.04170,0.05900,0.64900
CCL_AC000259,165925.4,070515,0.05810,0.46310,0.10760,0.77700,0.62300
CCL_AC000304,165925.4,070515,0.05730,0.07100,0.04190,0.10700,0.69500
CCL_AC000259,165925.4,070515,0.06520,0.60280,0.13150,0.80500,0.64200
CCL_AC000304,165925.4,070515,0.05710,0.06970,0.04760,0.09900,0.46400
CCL_AC000259,165925.6,070515,0.07300,0.74720,0.15290,0.82200,0.66000
CCL_AC000304,165925.6,070515,0.05430,0.07780,0.04510,0.17800,0.72400
CCL_AC000259,165925.6,070515,0.07490,0.87870,0.16180,0.84300,0.68900
CCL_AC000304,165925.6,070515,0.05230,0.09700,0.05270,0.29900,0.84100
CCL_AC000259,165925.8,070515,0.07360,0.91720,0.16410,0.85100,0.69600
CCL_AC000304,165925.8,070515,0.05270,0.12320,0.05850,0.40100,1.10800
CCL_AC000259,165925.8,070515,0.07340,0.92350,0.16420,0.85300,0.69800
CCL_AC000304,165925.8,070515,0.05200,0.17490,0.06650,0.54100,1.63100
CCL_AC000259,165926.0,070515,0.07230,0.90620,0.16790,0.85200,0.68700
CCL_AC000304,165926.0,070515,0.05370,0.27130,0.08280,0.66900,2.27500
CCL_AC000259,165926.0,070515,0.06790,0.86460,0.14940,0.85400,0.70500
CCL_AC000304,165926.0,070515,0.05680,0.42340,0.10760,0.76300,2.93600
CCL_AC000259,165926.2,070515,0.06870,0.81540,0.14340,0.84500,0.70100
CCL_AC000304,165926.2,070515,0.06170,0.54990,0.12630,0.79800,3.35300
CCL_AC000259,165926.2,070515,0.06950,0.81260,0.14670,0.84200,0.69400
CCL_AC000304,165926.2,070515,0.06090,0.62080,0.12660,0.82100,3.90300
CCL_AC000259,165926.4,070515,0.06850,0.78450,0.14310,0.83900,0.69100
CCL_AC000304,165926.4,070515,0.05860,0.60920,0.12440,0.82400,3.89600
CCL_AC000259,165926.4,070515,0.06730,0.75410,0.13740,0.83600,0.69200
CCL_AC000304,165926.4,070515,0.05830,0.60000,0.12310,0.82300,3.87500
CCL_AC000259,165926.6,070515,0.06780,0.73830,0.13990,0.83200,0.68100
CCL_AC000304,165926.6,070515,0.06470,0.67250,0.13150,0.82500,4.11500
CCL_AC000259,165926.6,070515,0.06690,0.72910,0.13590,0.83200,0.68600
CCL_AC000304,165926.6,070515,0.06540,0.70860,0.14810,0.83100,3.78400
CCL_AC000259,165926.8,070515,0.06840,0.74310,0.13630,0.83100,0.69000
CCL_AC000304,165926.8,070515,0.06510,0.70940,0.13630,0.83200,4.20600
CCL_AC000259,165926.8,070515,0.07250,0.79330,0.15410,0.83300,0.67500
CCL_AC000304,165926.8,070515,0.06060,0.67290,0.13850,0.83500,3.85900
CCL_AC000259,165927.0,070515,0.07200,0.80620,0.15340,0.83600,0.68000
CCL_AC000304,165927.0,070515,0.05830,0.63800,0.13290,0.83300,3.80100
CCL_AC000259,165927.0,070515,0.06770,0.76820,0.15100,0.83800,0.67200
CCL_AC000304,165927.0,070515,0.05920,0.62080,0.12940,0.82600,3.79900
CCL_AC000259,165927.2,070515,0.06410,0.73860,0.13710,0.84000,0.68700
CCL_AC000304,165927.2,070515,0.05850,0.63270,0.13370,0.83100,3.73400
CCL_AC000259,165927.2,070515,0.06430,0.72460,0.13680,0.83700,0.68200
CCL_AC000304,165927.2,070515,0.06060,0.67440,0.13530,0.83500,3.98600
CCL_AC000259,165927.4,070515,0.06840,0.73860,0.14290,0.83000,0.67600
CCL_AC000304,165927.4,070515,0.05790,0.65030,0.12940,0.83600,4.02400
CCL_AC000259,165927.4,070515,0.07070,0.77570,0.14610,0.83300,0.68300
CCL_AC000304,165927.4,070515,0.05260,0.62890,0.12060,0.84600,4.21400
CCL_AC000259,165927.6,070515,0.07030,0.80490,0.15480,0.83900,0.67700
CCL_AC000304,165927.6,070515,0.05500,0.65850,0.12530,0.84600,4.25600
CCL_AC000259,165927.6,070515,0.07100,0.82070,0.15420,0.84100,0.68400
CCL_AC000304,165927.6,070515,0.05730,0.72300,0.13150,0.85300,4.49700
CCL_AC000259,165927.8,070515,0.07070,0.81170,0.15420,0.84000,0.68100
CCL_AC000304,165927.8,070515,0.06480,0.77140,0.14460,0.84500,4.33700
CCL_AC000259,165927.8,070515,0.06890,0.79630,0.14820,0.84100,0.68600
CCL_AC000304,165927.8,070515,0.06290,0.72320,0.14500,0.84000,3.98700
CCL_AC000259,165928.0,070515,0.06700,0.76910,0.14320,0.84000,0.68600
CCL_AC000304,165928.0,070515,0.06180,0.68990,0.14180,0.83600,3.86400
CCL_AC000259,165928.0,070515,0.06790,0.75430,0.13500,0.83500,0.69600
CCL_AC000304,165928.0,070515,0.06450,0.71110,0.14840,0.83400,3.79100
CCL_AC000259,165928.2,070515,0.07050,0.76120,0.14570,0.83100,0.67900
CCL_AC000304,165928.2,070515,0.06410,0.72320,0.14190,0.83700,4.09600
CCL_AC000259,165928.2,070515,0.06910,0.76130,0.14350,0.83400,0.68300
CCL_AC000304,165928.2,070515,0.06510,0.75700,0.15410,0.84200,3.91200
CCL_AC000259,165928.4,070515,0.06870,0.76120,0.14280,0.83500,0.68400
CCL_AC000304,165928.4,070515,0.06270,0.77800,0.15190,0.85100,4.12100
CCL_AC000259,165928.4,070515,0.06770,0.74310,0.13970,0.83300,0.68300
CCL_AC000304,165928.4,070515,0.06000,0.76910,0.14380,0.85500,4.34700
CCL_AC000259,165928.6,070515,0.06590,0.70480,0.13380,0.82900,0.68100
CCL_AC000304,165928.6,070515,0.05860,0.74730,0.13790,0.85500,4.42000
CCL_AC000259,165928.6,070515,0.06460,0.66960,0.12600,0.82400,0.68300
CCL_AC000304,165928.6,070515,0.05710,0.72060,0.14010,0.85300,4.14200
CCL_AC000259,165928.8,070515,0.06200,0.65240,0.12720,0.82600,0.67400
CCL_AC000304,165928.8,070515,0.05530,0.71450,0.13620,0.85600,4.24700
CCL_AC000259,165928.8,070515,0.06210,0.65710,0.12660,0.82700,0.67700
CCL_AC000304,165928.8,070515,0.05300,0.64570,0.12120,0.84800,4.32700
CCL_AC000259,165929.0,070515,0.06110,0.65970,0.12320,0.83000,0.68500
CCL_AC000304,165929.0,070515,0.05330,0.58650,0.11840,0.83300,3.95200
CCL_AC000259,165929.0,070515,0.06010,0.65360,0.12110,0.83200,0.68700
CCL_AC000304,165929.0,070515,0.05120,0.54020,0.10720,0.82700,4.03700
CCL_AC000259,165929.2,070515,0.06120,0.67260,0.12750,0.83300,0.68100
CCL_AC000304,165929.2,070515,0.05040,0.54260,0.10250,0.83000,4.29500
CCL_AC000259,165929.2,070515,0.06100,0.67480,0.12930,0.83400,0.67800
CCL_AC000304,165929.2,070515,0.05460,0.58800,0.10990,0.83000,4.34900
CCL_AC000259,165929.4,070515,0.06060,0.67330,0.13050,0.83500,0.67500
CCL_AC000304,165929.4,070515,0.05410,0.61780,0.12170,0.83900,4.07800
CCL_AC000259,165929.4,070515,0.05970,0.68980,0.12380,0.84100,0.69600
CCL_AC000304,165929.4,070515,0.05260,0.60470,0.11430,0.84000,4.28900
CCL_AC000259,165929.6,070515,0.05910,0.68380,0.13030,0.84100,0.68000
CCL_AC000304,165929.6,070515,0.05150,0.60780,0.12040,0.84400,4.04800
CCL_AC000259,165929.6,070515,0.05820,0.68120,0.12800,0.84300,0.68400
CCL_AC000304,165929.6,070515,0.05400,0.61760,0.11800,0.83900,4.23400
CCL_AC000259,165929.8,070515,0.05910,0.69480,0.12480,0.84300,0.69600
CCL_AC000304,165929.8,070515,0.05170,0.60890,0.12100,0.84300,4.03000
CCL_AC000259,165929.8,070515,0.06000,0.70390,0.13060,0.84300,0.68700
CCL_AC000304,165929.8,070515,0.05050,0.60610,0.10420,0.84600,4.81800
CCL_AC000259,165930.0,070515,0.06000,0.71040,0.12780,0.84400,0.69500
CCL_AC000304,165930.0,070515,0.04920,0.59010,0.10690,0.84600,4.52000
CCL_AC000259,165930.0,070515,0.05930,0.70690,0.11880,0.84500,0.71200
CCL_AC000304,165930.0,070515,0.04830,0.57560,0.10890,0.84500,4.28500
CCL_AC000259,165930.2,070515,0.05810,0.69560,0.12260,0.84600,0.70000
CCL_AC000304,165930.2,070515,0.04620,0.56200,0.10380,0.84800,4.41300
CCL_AC000259,165930.2,070515,0.05680,0.69450,0.12410,0.84900,0.69700
CCL_AC000304,165930.2,070515,0.04660,0.54980,0.10150,0.84400,4.41800
CCL_AC000259,165930.2,070515,0.05690,0.69400,0.12800,0.84800,0.68900
CCL_AC000304,165930.2,070515,0.04840,0.55410,0.10420,0.83900,4.31900
CCL_AC000259,165930.4,070515,0.05730,0.68850,0.13170,0.84600,0.67900
CCL_AC000304,165930.4,070515,0.05100,0.56380,0.10990,0.83400,4.13100
CCL_AC000259,165930.4,070515,0.05680,0.69210,0.13200,0.84800,0.68000
CCL_AC000304,165930.4,070515,0.05320,0.58780,0.10720,0.83400,4.48400
CCL_AC000259,165930.6,070515,0.05730,0.69390,0.12650,0.84700,0.69200
CCL_AC000304,165930.6,070515,0.05280,0.57690,0.11070,0.83200,4.21400
CCL_AC000259,165930.8,070515,0.05750,0.68660,0.12510,0.84500,0.69200
CCL_AC000304,165930.8,070515,0.05160,0.55770,0.11000,0.83100,4.07000
CCL_AC000259,165930.8,070515,0.05700,0.66050,0.13140,0.84100,0.66800
CCL_AC000304,165930.8,070515,0.04940,0.55170,0.10160,0.83600,4.43200
CCL_AC000259,165931.0,070515,0.05390,0.63080,0.11420,0.84300,0.69300
CCL_AC000304,165931.0,070515,0.04870,0.55590,0.10920,0.83900,4.09000
CCL_AC000259,165931.0,070515,0.05320,0.58880,0.11760,0.83400,0.66700
CCL_AC000304,165931.0,070515,0.04980,0.56810,0.11040,0.83900,4.14600
CCL_AC000259,165931.2,070515,0.04990,0.53920,0.10490,0.83100,0.67400
CCL_AC000304,165931.2,070515,0.04970,0.56460,0.10750,0.83800,4.25000
CCL_AC000259,165931.2,070515,0.04640,0.47490,0.09240,0.82200,0.67400
CCL_AC000304,165931.2,070515,0.04580,0.51270,0.10190,0.83600,4.02900
CCL_AC000259,165931.4,070515,0.04310,0.40660,0.08360,0.80900,0.65900
CCL_AC000304,165931.4,070515,0.04440,0.48340,0.09020,0.83200,4.36000
CCL_AC000259,165931.4,070515,0.04120,0.33360,0.07410,0.78000,0.63700
CCL_AC000304,165931.4,070515,0.04500,0.47290,0.10190,0.82600,3.64100
CCL_AC000259,165931.6,070515,0.03940,0.26710,0.06850,0.74300,0.59200
CCL_AC000304,165931.6,070515,0.04570,0.48380,0.10180,0.82700,3.75300
CCL_AC000259,165931.6,070515,0.03920,0.19940,0.05250,0.67100,0.58300
CCL_AC000304,165931.6,070515,0.04450,0.46320,0.09380,0.82500,3.93800
CCL_AC000259,165931.8,070515,0.04090,0.14440,0.05220,0.55900,0.46900
CCL_AC000304,165931.8,070515,0.04240,0.43990,0.09200,0.82400,3.78300
CCL_AC000259,165932.0,070515,0.04270,0.11050,0.04930,0.44200,0.38300
CCL_AC000304,165932.0,070515,0.04180,0.42370,0.08690,0.82000,3.87600
CCL_AC000259,165932.0,070515,0.04480,0.08550,0.03980,0.31200,0.36500
CCL_AC000304,165932.0,070515,0.04120,0.41210,0.08550,0.81800,3.82300
CCL_AC000259,165932.0,070515,0.04680,0.07280,0.04190,0.21800,0.26900
CCL_AC000304,165932.0,070515,0.03850,0.36310,0.07750,0.80800,3.68300
CCL_AC000259,165932.2,070515,0.04800,0.06960,0.03520,0.18400,0.32900
CCL_AC000304,165932.2,070515,0.03760,0.29730,0.06720,0.77500,3.42000
CCL_AC000259,165932.2,070515,0.04860,0.06890,0.04170,0.17300,0.24600
CCL_AC000304,165932.2,070515,0.03900,0.25810,0.06010,0.73700,3.29700
CCL_AC000259,165932.4,070515,0.05030,0.06950,0.03960,0.16000,0.27400
CCL_AC000304,165932.4,070515,0.03900,0.21100,0.05640,0.68800,2.74300
CCL_AC000259,165932.4,070515,0.05300,0.06940,0.04610,0.13400,0.20200
CCL_AC000304,165932.4,070515,0.04030,0.17980,0.06340,0.63400,1.83500
CCL_AC000259,165932.6,070515,0.05460,0.07390,0.03900,0.15100,0.31000
CCL_AC000304,165932.6,070515,0.04560,0.12420,0.04180,0.46300,1.97400
CCL_AC000259,165932.6,070515,0.05530,0.07540,0.03930,0.15400,0.31400
CCL_AC000304,165932.6,070515,0.04880,0.09900,0.04610,0.33900,1.14500
CCL_AC000259,165932.8,070515,0.05560,0.07400,0.03980,0.14200,0.30000
CCL_AC000304,165932.8,070515,0.05300,0.08400,0.04680,0.22700,0.79400
CCL_AC000259,165932.8,070515,0.05460,0.07070,0.03770,0.12900,0.30400
CCL_AC000304,165932.8,070515,0.05460,0.07960,0.05140,0.18600,0.54800
CCL_AC000259,165933.0,070515,0.05290,0.06880,0.03730,0.13000,0.29600
CCL_AC000304,165933.0,070515,0.05880,0.07920,0.04860,0.14800,0.62900
CCL_AC000259,165933.0,070515,0.05140,0.06830,0.04350,0.14200,0.22200
CCL_AC000304,165933.0,070515,0.06050,0.07400,0.05380,0.10100,0.37500
CCL_AC000259,165933.2,070515,0.05020,0.06400,0.04530,0.12000,0.17100
CCL_AC000304,165933.2,070515,0.06130,0.07940,0.04860,0.12900,0.63600
CCL_AC000259,165933.4,070515,0.04890,0.06630,0.04100,0.15100,0.23500
CCL_AC000304,165933.4,070515,0.06030,0.07670,0.05700,0.11900,0.34600
CCL_AC000259,165933.4,070515,0.05030,0.06440,0.04390,0.12200,0.19000
CCL_AC000304,165933.4,070515,0.06110,0.07330,0.04690,0.09100,0.56400
CCL_AC000259,165933.6,070515,0.05160,0.07170,0.04090,0.16300,0.27300
CCL_AC000304,165933.6,070515,0.06040,0.06660,0.05850,0.04900,0.13900
CCL_AC000259,165933.6,070515,0.05210,0.06820,0.04280,0.13400,0.22900
CCL_AC000304,165933.6,070515,0.05900,0.07000,0.03950,0.08500,0.77100
CCL_AC000259,165933.6,070515,0.05320,0.08470,0.04090,0.22900,0.34900
CCL_AC000304,165933.6,070515,0.05690,0.06840,0.04950,0.09200,0.38100
CCL_AC000259,165933.8,070515,0.05290,0.09600,0.04690,0.29000,0.34400
CCL_AC000304,165933.8,070515,0.05350,0.05810,0.04120,0.04100,0.40900
CCL_AC000259,165933.8,070515,0.05180,0.11450,0.04430,0.37700,0.44200
CCL_AC000304,165933.8,070515,0.05370,0.05760,0.03940,0.03500,0.46300
CCL_AC000259,165934.0,070515,0.05040,0.14780,0.05710,0.49200,0.44300
CCL_AC000304,165934.0,070515,0.05130,0.06030,0.03710,0.08100,0.62500
CCL_AC000259,165934.2,070515,0.04830,0.20440,0.06360,0.61800,0.52500
CCL_AC000304,165934.2,070515,0.05200,0.05490,0.04000,0.02700,0.37200
CCL_AC000259,165934.2,070515,0.04750,0.26690,0.07650,0.69800,0.55400
CCL_AC000304,165934.2,070515,0.05100,0.05820,0.04530,0.06600,0.28400
CCL_AC000259,165934.4,070515,0.04960,0.35370,0.08290,0.75400,0.62000
CCL_AC000304,165934.4,070515,0.05140,0.05960,0.04620,0.07300,0.29000
CCL_AC000259,165934.4,070515,0.05160,0.43090,0.09540,0.78600,0.63700
CCL_AC000304,165934.4,070515,0.05200,0.05600,0.04390,0.03700,0.27400
CCL_AC000259,165934.6,070515,0.05290,0.50200,0.10480,0.80900,0.65500
CCL_AC000304,165934.6,070515,0.05120,0.06080,0.03870,0.08500,0.56800
CCL_AC000259,165934.6,070515,0.05430,0.54050,0.10930,0.81700,0.66400
CCL_AC000304,165934.6,070515,0.05050,0.06650,0.04280,0.13700,0.55300
CCL_AC000259,165934.8,070515,0.05280,0.53070,0.09450,0.81900,0.69800
CCL_AC000304,165934.8,070515,0.05120,0.07470,0.05090,0.18600,0.46900
CCL_AC000259,165934.8,070515,0.05180,0.52440,0.09880,0.82000,0.68300
CCL_AC000304,165934.8,070515,0.05050,0.08880,0.04670,0.27500,0.90200
CCL_AC000259,165935.0,070515,0.04920,0.49680,0.09840,0.82000,0.66900
CCL_AC000304,165935.0,070515,0.04840,0.13100,0.05350,0.46000,1.44600
CCL_AC000259,165935.0,070515,0.04810,0.48720,0.09380,0.82000,0.67700
CCL_AC000304,165935.0,070515,0.04800,0.18610,0.06340,0.59000,1.93500
CCL_AC000259,165935.2,070515,0.04890,0.51770,0.09760,0.82700,0.68300
CCL_AC000304,165935.2,070515,0.04700,0.26380,0.07260,0.69800,2.63600
CCL_AC000259,165935.2,070515,0.04780,0.52990,0.10270,0.83400,0.67500
CCL_AC000304,165935.2,070515,0.04430,0.33570,0.08660,0.76700,2.87500
CCL_AC000259,165935.2,070515,0.04640,0.49400,0.09280,0.82800,0.68400
CCL_AC000304,165935.2,070515,0.04450,0.41000,0.09320,0.80400,3.39900
CCL_AC000259,165935.4,070515,0.04420,0.46170,0.08940,0.82500,0.67600
CCL_AC000304,165935.4,070515,0.04730,0.46840,0.10200,0.81700,3.59200
CCL_AC000259,165935.4,070515,0.04470,0.44740,0.08860,0.81800,0.66900
CCL_AC000304,165935.4,070515,0.04870,0.50290,0.10800,0.82400,3.65500
CCL_AC000259,165935.6,070515,0.04450,0.43280,0.08500,0.81400,0.67200
CCL_AC000304,165935.6,070515,0.04720,0.47900,0.09650,0.82100,3.96200
CCL_AC000259,165935.8,070515,0.04460,0.39980,0.08490,0.79900,0.65000
CCL_AC000304,165935.8,070515,0.04700,0.45800,0.09920,0.81400,3.61500
CCL_AC000259,165935.8,070515,0.04420,0.36870,0.08270,0.78600,0.63400
CCL_AC000304,165935.8,070515,0.04520,0.45230,0.09390,0.81800,3.81800
CCL_AC000259,165936.0,070515,0.04320,0.35380,0.07780,0.78200,0.64000
CCL_AC000304,165936.0,070515,0.04710,0.44610,0.09390,0.80900,3.74900
CCL_AC000259,165936.0,070515,0.04300,0.36070,0.07370,0.78700,0.66100
CCL_AC000304,165936.0,070515,0.04510,0.41720,0.09540,0.80500,3.37400
CCL_AC000259,165936.2,070515,0.04320,0.38300,0.08050,0.79700,0.65300
CCL_AC000304,165936.2,070515,0.04310,0.38910,0.08470,0.80100,3.59400
CCL_AC000259,165936.2,070515,0.04370,0.40700,0.08500,0.80600,0.65500
CCL_AC000304,165936.2,070515,0.04320,0.39060,0.08620,0.80100,3.53300
CCL_AC000259,165936.2,070515,0.04260,0.40640,0.07700,0.81000,0.68100
CCL_AC000304,165936.2,070515,0.04310,0.40470,0.08470,0.80800,3.77700
CCL_AC000259,165936.4,070515,0.04320,0.39150,0.07870,0.80100,0.66500
CCL_AC000304,165936.4,070515,0.04350,0.42260,0.08990,0.81300,3.70200
CCL_AC000259,165936.4,070515,0.04340,0.38770,0.07920,0.79900,0.66100
CCL_AC000304,165936.4,070515,0.04400,0.41390,0.08580,0.80800,3.82300
CCL_AC000259,165936.6,070515,0.04400,0.39370,0.07970,0.79900,0.66300
CCL_AC000304,165936.6,070515,0.04460,0.40930,0.09190,0.80300,3.45200
CCL_AC000259,165936.8,070515,0.04410,0.39910,0.08080,0.80100,0.66300
CCL_AC000304,165936.8,070515,0.04270,0.40500,0.09630,0.80900,3.20400
CCL_AC000259,165936.8,070515,0.04550,0.41370,0.08260,0.80200,0.66700
CCL_AC000304,165936.8,070515,0.04340,0.39230,0.08730,0.80100,3.49100
CCL_AC000259,165937.0,070515,0.04590,0.42040,0.08310,0.80300,0.67000
CCL_AC000304,165937.0,070515,0.04440,0.39250,0.08890,0.79700,3.41500
CCL_AC000259,165937.0,070515,0.04640,0.43260,0.08500,0.80600,0.67100
CCL_AC000304,165937.0,070515,0.04400,0.39280,0.08640,0.79800,3.54600
CCL_AC000259,165937.0,070515,0.04750,0.43930,0.09270,0.80500,0.65200
CCL_AC000304,165937.0,070515,0.04410,0.36730,0.08560,0.78500,3.29100
CCL_AC000259,165937.2,070515,0.04810,0.42430,0.08360,0.79600,0.67100
CCL_AC000304,165937.2,070515,0.04540,0.35560,0.08500,0.77400,3.18200
CCL_AC000259,165937.4,070515,0.04840,0.42660,0.08730,0.79600,0.66000
CCL_AC000304,165937.4,070515,0.04520,0.34910,0.07960,0.77100,3.38500
CCL_AC000259,165937.4,070515,0.04810,0.41560,0.08210,0.79300,0.67000
CCL_AC000304,165937.4,070515,0.04580,0.36240,0.08900,0.77600,3.07000
CCL_AC000259,165937.6,070515,0.04800,0.41260,0.08450,0.79200,0.66000
CCL_AC000304,165937.6,070515,0.04470,0.37410,0.08370,0.78700,3.47100
CCL_AC000259,165937.6,070515,0.04870,0.41820,0.09610,0.79100,0.62600
CCL_AC000304,165937.6,070515,0.04410,0.36620,0.08740,0.78500,3.18900
CCL_AC000259,165937.8,070515,0.04900,0.43230,0.08560,0.79700,0.67000
CCL_AC000304,165937.8,070515,0.04240,0.36090,0.08750,0.79000,3.12600
