utc_time,utc_date,longitude,latitude,heading,elevation
161629.2,070515,-96.6191592,39.1328313,3.142446416101,312.19
161629.2,070515,-96.6191592,39.1328313,3.142446416101,312.19
161629.2,070515,-96.6191592,39.1328313,3.141714624813,312.19
161629.2,070515,-96.6191592,39.1328313,3.141714624813,312.19
161629.4,070515,-96.6191591,39.1328314,3.140942511432,312.19
161629.4,070515,-96.6191591,39.1328314,3.140942511432,312.19
161629.6,070515,-96.6191592,39.1328314,3.142446416101,312.21
161629.6,070515,-96.6191592,39.1328314,3.142446416101,312.21
161629.6,070515,-96.6191592,39.1328314,3.142446416101,312.21
161629.6,070515,-96.6191592,39.1328314,3.142446416101,312.21
161629.8,070515,-96.6191591,39.1328314,3.142446936690,312.21
161629.8,070515,-96.6191591,39.1328314,3.142446936690,312.21
161629.8,070515,-96.6191591,39.1328314,3.142446936690,312.21
161629.8,070515,-96.6191591,39.1328314,3.142446936690,312.21
161630.0,070515,-96.6191591,39.1328314,3.142404341478,312.21
161630.0,070515,-96.6191591,39.1328314,3.142404341478,312.21
161630.0,070515,-96.6191591,39.1328314,3.142404341478,312.21
161630.0,070515,-96.6191591,39.1328314,3.142404341478,312.21
161630.0,070515,-96.6191591,39.1328314,3.142404835907,312.21
161630.0,070515,-96.6191591,39.1328314,3.142404835907,312.21
161630.2,070515,-96.6191591,39.1328314,3.142404835907,312.21
161630.2,070515,-96.6191591,39.1328314,3.142404835907,312.21
161630.2,070515,-96.6191591,39.1328314,3.142446415722,312.21
161630.4,070515,-96.6191591,39.1328314,3.143177245102,312.21
161630.4,070515,-96.6191591,39.1328314,3.143177245102,312.21
161630.4,070515,-96.6191591,39.1328314,3.143177245102,312.21
161630.6,070515,-96.6191592,39.1328314,3.143219792749,312.21
161630.6,070515,-96.6191592,39.1328314,3.143219792749,312.21
161630.6,070515,-96.6191592,39.1328314,3.143219792749,312.21
161630.6,070515,-96.6191592,39.1328314,3.143219792749,312.21
161630.8,070515,-96.6191592,39.1328314,3.141673921229,312.2
161630.8,070515,-96.6191592,39.1328314,3.141673921229,312.2
161630.8,070515,-96.6191592,39.1328314,3.141673921229,312.2
161630.8,070515,-96.6191592,39.1328314,3.141673921229,312.2
161631.0,070515,-96.6191592,39.1328313,3.143178211433,312.2
161631.0,070515,-96.6191592,39.1328313,3.143178211433,312.2
